turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.042901366646767e-8	1.6114310255281827e-9	3.84994285619843e-6	1.1281215296509378e-8	1.0034690056970962e-9	3.959984817418013e-5
1.0	2.0918269091152596e-8	1.623589082388417e-9	3.849942962137967e-6	1.1285969078410245e-8	1.0057305737330643e-9	3.959984769475501e-5
2.0	2.1043743430808812e-8	1.6229307237203157e-9	3.849943368612211e-6	1.1296211288469832e-8	1.005336799193253e-9	3.959984825365527e-5
3.0	2.086927597843081e-8	1.6290157794107563e-9	3.849943150173887e-6	1.1321966217014721e-8	1.0075351691537223e-9	3.9599847255126244e-5
4.0	2.072696460880978e-8	1.639887420066151e-9	3.849942697269638e-6	1.133235141367719e-8	1.0081404596213936e-9	3.959984788008533e-5
5.0	2.1313335074774356e-8	1.6317470430093665e-9	3.849942903101101e-6	1.1343682442342145e-8	1.0081395222823964e-9	3.959984701165976e-5
6.0	2.1903354169710232e-8	1.639020435049486e-9	3.8499422026511335e-6	1.1354162861056126e-8	1.009846407844607e-9	3.959984764967016e-5
7.0	2.1554986363156356e-8	1.632042070927142e-9	3.849944015973202e-6	1.1357514792640571e-8	1.009215585331332e-9	3.959984700056844e-5
8.0	2.1339427500665883e-8	1.6332368345790332e-9	3.8499435841325e-6	1.1353823574598731e-8	1.0111540300703e-9	3.959984710021534e-5
9.0	2.169399066699185e-8	1.6421429917101415e-9	3.8499433688138885e-6	1.1345392092912732e-8	1.010841722475346e-9	3.959984701178177e-5
10.0	2.2452086132938667e-8	1.6371996085552439e-9	3.849942675073932e-6	1.1329860476529726e-8	1.012673731564154e-9	3.959984687239714e-5
11.0	2.2320690764736406e-8	1.6424562364379007e-9	3.8499427146410285e-6	1.1305949044487888e-8	1.0127972881934512e-9	3.9599847229129156e-5
12.0	2.1848435002736215e-8	1.6452289039468553e-9	3.84994228669092e-6	1.1294488089313877e-8	1.0132118840624678e-9	3.959984649492472e-5
13.0	2.1916400411752577e-8	1.6433856833061028e-9	3.849943080291636e-6	1.128582882090519e-8	1.0136890551154832e-9	3.9599847044105346e-5
14.0	2.2401861820763292e-8	1.6479360827686187e-9	3.8499434133617856e-6	1.1283094497363735e-8	1.0132532992738399e-9	3.959984652002765e-5
15.0	2.2434171393240954e-8	1.646215677068451e-9	3.849943781694461e-6	1.1282223847204953e-8	1.0138504758764048e-9	3.959984702861679e-5
16.0	2.2193172296932956e-8	1.6430739819753426e-9	3.849943056013595e-6	1.1295522107616443e-8	1.0126830335507043e-9	3.959984670250574e-5
17.0	2.2098477922796005e-8	1.6423806021074273e-9	3.849942543467683e-6	1.130348226170417e-8	1.0125315588730073e-9	3.959984667265612e-5
18.0	2.221911362643007e-8	1.6433332839890478e-9	3.849942455956357e-6	1.1324015784964243e-8	1.0111021065439948e-9	3.9599846751478665e-5
19.0	2.2256313951147883e-8	1.6418471068870692e-9	3.849942470907283e-6	1.1334315397182342e-8	1.0102404751893048e-9	3.959984664278743e-5
20.0	2.2207752417661835e-8	1.643610054255809e-9	3.84994322903148e-6	1.134713078592472e-8	1.0094344088029004e-9	3.959984697414757e-5
21.0	2.2248518241540287e-8	1.6465112806938356e-9	3.8499427574726064e-6	1.1347227435467786e-8	1.0085884379497307e-9	3.9599846857843194e-5
22.0	2.225172661319727e-8	1.6445708564655763e-9	3.849943568733084e-6	1.1350673321011534e-8	1.008448718842771e-9	3.959984722876387e-5
23.0	2.220462280008638e-8	1.6482774043331383e-9	3.849943411643855e-6	1.1340101067365253e-8	1.0076164111430886e-9	3.959984730404546e-5
24.0	2.2168001510017203e-8	1.6462494475289663e-9	3.8499429680820286e-6	1.1333466347515433e-8	1.0076826712720914e-9	3.9599847371110655e-5
25.0	2.2236067897737246e-8	1.6450688924668383e-9	3.849941999585921e-6	1.131951100368083e-8	1.0071000808286752e-9	3.959984753681492e-5
26.0	2.2275876851152225e-8	1.6434888666002238e-9	3.849942774699724e-6	1.13119989846804e-8	1.0072146747765826e-9	3.959984765460273e-5
27.0	2.2265830917299327e-8	1.6443387047525998e-9	3.849942758946407e-6	1.1302840010263089e-8	1.0071870337270803e-9	3.959984808327932e-5
28.0	2.221992742634463e-8	1.6449491511829834e-9	3.849942699568583e-6	1.1301477662013591e-8	1.0073707710279023e-9	3.9599848398444296e-5
29.0	2.2229057265833556e-8	1.64575531078111e-9	3.849943671656639e-6	1.1304278044212009e-8	1.0079945235429252e-9	3.959984889141282e-5
30.0	2.223470531916636e-8	1.6484967222002753e-9	3.849943618511478e-6	1.1307971291707629e-8	1.0082692019653092e-9	3.959984907000646e-5
31.0	2.2240031210907583e-8	1.648783772330067e-9	3.849942923518422e-6	1.1318569134648189e-8	1.0089729667461484e-9	3.9599849154916574e-5
32.0	2.2277396542258967e-8	1.6479315587429517e-9	3.849942616857525e-6	1.1324665257820982e-8	1.0094212154957874e-9	3.9599849116015454e-5
33.0	2.2259641645399047e-8	1.6469229237235261e-9	3.849942216689432e-6	1.1334716370310636e-8	1.0101793455680915e-9	3.9599849073327914e-5
34.0	2.221305229613658e-8	1.6453912105595218e-9	3.849941934600738e-6	1.1335885239090348e-8	1.0106959231025645e-9	3.959984893306508e-5
35.0	2.2229154768537715e-8	1.644335107847292e-9	3.849942709303739e-6	1.1341024788693015e-8	1.0109966383163746e-9	3.9599848767879424e-5
36.0	2.225969451485913e-8	1.6454104728702038e-9	3.849943196544015e-6	1.1334412839437192e-8	1.0113326142519732e-9	3.959984858783862e-5
37.0	2.2268621042583692e-8	1.6467167849546024e-9	3.849943432793402e-6	1.1336037669030624e-8	1.0112197132703757e-9	3.959984852735235e-5
38.0	2.2222473589186967e-8	1.6467208270577817e-9	3.849943184731506e-6	1.1325417022913655e-8	1.0115506699087444e-9	3.959984837961372e-5
39.0	2.2227164102770673e-8	1.6494856593292508e-9	3.8499429843934505e-6	1.132519533269155e-8	1.011301214729681e-9	3.959984853115019e-5
40.0	2.2302610191669894e-8	1.6486062561216515e-9	3.849941760579834e-6	1.1314971533410791e-8	1.0115372239320674e-9	3.9599848344659466e-5
41.0	2.224991053983365e-8	1.6473651125423187e-9	3.849941830881555e-6	1.1315994875849579e-8	1.0112588694163122e-9	3.959984852717777e-5
42.0	2.2224486256099972e-8	1.650499310336212e-9	3.849942226284919e-6	1.131156037916687e-8	1.0109182705752568e-9	3.959984819165376e-5
43.0	2.223011892515726e-8	1.6473547809148383e-9	3.849942928056992e-6	1.1315216699947584e-8	1.0109068727891973e-9	3.959984823440064e-5
44.0	2.2314636835318228e-8	1.6487411452657823e-9	3.849943318524794e-6	1.1317028295031676e-8	1.0103769520609257e-9	3.959984800959628e-5
45.0	2.2316440113653025e-8	1.6509994068494054e-9	3.849943733582255e-6	1.1322056743016411e-8	1.010450394526469e-9	3.959984783458788e-5
46.0	2.2205276361730107e-8	1.6499794633625181e-9	3.849942757060871e-6	1.132564472034252e-8	1.0099926901295693e-9	3.959984796159625e-5
47.0	2.21946080136161e-8	1.6509195273008403e-9	3.8499424085887835e-6	1.1327806041226525e-8	1.0097884879214198e-9	3.959984751026745e-5
48.0	2.228800158284907e-8	1.6500714465072672e-9	3.8499424098873485e-6	1.133038293865088e-8	1.0094954995517263e-9	3.959984769574641e-5
49.0	2.232105365215871e-8	1.6504639354097608e-9	3.8499418648251266e-6	1.1329546153373151e-8	1.0090011213335156e-9	3.9599847034925034e-5
50.0	2.2256473085368215e-8	1.649391622301899e-9	3.849942192561462e-6	1.1331867701164182e-8	1.0091830877861584e-9	3.9599847221042153e-5
51.0	2.2199270160465296e-8	1.649607478701588e-9	3.849943294953469e-6	1.1328577889801994e-8	1.0088169412022308e-9	3.959984684299408e-5
52.0	2.226842477562676e-8	1.6507744884822882e-9	3.8499432561189865e-6	1.133125747120997e-8	1.0094999135239382e-9	3.959984686964504e-5
53.0	2.231782577414964e-8	1.6501198289761408e-9	3.849942888705547e-6	1.132535411633946e-8	1.0094188686194163e-9	3.9599846720800744e-5
54.0	2.227622058012094e-8	1.6525545908582843e-9	3.849942346744883e-6	1.1329140844677236e-8	1.0097756634389408e-9	3.959984644665803e-5
55.0	2.2202732397005912e-8	1.6503398155748223e-9	3.849942482863194e-6	1.132449103133833e-8	1.0099040765758126e-9	3.959984664600125e-5
56.0	2.227874893294525e-8	1.6510737337465016e-9	3.849942122194214e-6	1.1327417530834673e-8	1.0101331673277845e-9	3.959984632498086e-5
57.0	2.2353363885104052e-8	1.650094023139477e-9	3.849941787064247e-6	1.1324698466867762e-8	1.0105126115047337e-9	3.959984666420591e-5
58.0	2.2287900968994004e-8	1.6496922954708377e-9	3.849942575710278e-6	1.1326656968820118e-8	1.010863319113715e-9	3.959984656890731e-5
59.0	2.2206347495803058e-8	1.6501809347548916e-9	3.849943030491668e-6	1.1325152493821367e-8	1.0112215223974853e-9	3.959984675224265e-5
60.0	2.2273812105569688e-8	1.6513310603612119e-9	3.849942781166044e-6	1.1325319481675448e-8	1.0113798159045865e-9	3.959984685453603e-5
61.0	2.2335378885872974e-8	1.6512015418231425e-9	3.849941962041132e-6	1.132328956497679e-8	1.0115086190372443e-9	3.959984670274371e-5
62.0	2.2341306607157812e-8	1.652567916765829e-9	3.849943058301475e-6	1.1324044721591681e-8	1.0113794148070335e-9	3.959984715860783e-5
63.0	2.2181639511861742e-8	1.6546931379214032e-9	3.849942982653419e-6	1.1322498962888245e-8	1.0114298560803946e-9	3.959984674535553e-5
64.0	2.2247798639096077e-8	1.6520105294227432e-9	3.849941523853768e-6	1.132323462402684e-8	1.0112555294252987e-9	3.959984731042693e-5
65.0	2.2328199643087587e-8	1.6518958004302544e-9	3.849942008235086e-6	1.1325120456460142e-8	1.0114725384449397e-9	3.959984700200672e-5
66.0	2.2330722711762177e-8	1.6530552032234573e-9	3.849942254702622e-6	1.1323910886643719e-8	1.0110643161320764e-9	3.959984731246923e-5
67.0	2.223447895242283e-8	1.6516989553613146e-9	3.849942774902971e-6	1.1328709295687896e-8	1.0109639134673863e-9	3.959984738210214e-5
68.0	2.2207303320619264e-8	1.6530323012225944e-9	3.8499429018169445e-6	1.1327015171421894e-8	1.0103299233577517e-9	3.9599847299164524e-5
69.0	2.2310940324965975e-8	1.6529955415168457e-9	3.849943579321032e-6	1.133176694650571e-8	1.01014528121701e-9	3.959984774402972e-5
70.0	2.234299483438983e-8	1.654023112300598e-9	3.84994217462275e-6	1.133053306858228e-8	1.0096587205456355e-9	3.9599847583342235e-5
71.0	2.2249191150710608e-8	1.6528244710416424e-9	3.849942169887799e-6	1.133190831680565e-8	1.0093332736306448e-9	3.95998481955658e-5
72.0	2.2207562168111382e-8	1.6551321217366223e-9	3.849941714894255e-6	1.1331851010513152e-8	1.009407847489547e-9	3.95998481331698e-5
73.0	2.227463798805594e-8	1.6526993612385563e-9	3.849942208973918e-6	1.1330867233776777e-8	1.0087976444008239e-9	3.959984849329182e-5
74.0	2.2337456649719166e-8	1.6525229015626425e-9	3.849943580923466e-6	1.1327995490113351e-8	1.0090299884726798e-9	3.959984846583963e-5
75.0	2.2292033676920663e-8	1.653672387496631e-9	3.849943490896226e-6	1.1328674893854482e-8	1.0082176252244074e-9	3.959984859107403e-5
76.0	2.2213432685703158e-8	1.6539134888118144e-9	3.849942078423653e-6	1.132486126313609e-8	1.0085710685570072e-9	3.959984860167189e-5
77.0	2.225625983790355e-8	1.6546033036372505e-9	3.849942281020882e-6	1.1326549003274576e-8	1.0083044073391158e-9	3.959984855438214e-5
78.0	2.230574365460107e-8	1.6543131183523543e-9	3.849942769270316e-6	1.1325342486806407e-8	1.0086252534153088e-9	3.95998485687181e-5
79.0	2.230116118592611e-8	1.655263347881633e-9	3.849941883981748e-6	1.1325695638793893e-8	1.0089978635646206e-9	3.959984823354332e-5
80.0	2.2230825994181102e-8	1.6559850226773286e-9	3.849942600988605e-6	1.1328913669016083e-8	1.0088342042554937e-9	3.95998480586373e-5
81.0	2.2243350614759227e-8	1.656716960051043e-9	3.84994276204783e-6	1.132775902927969e-8	1.0096594350999524e-9	3.9599847766632846e-5
82.0	2.23083659350993e-8	1.6554627537863794e-9	3.8499423179362936e-6	1.1331659331050139e-8	1.009334629641571e-9	3.959984768071248e-5
83.0	2.2311017220538513e-8	1.6550543978298385e-9	3.849942253723998e-6	1.1330899084948368e-8	1.010393372433253e-9	3.9599847744289784e-5
84.0	2.2223507325771263e-8	1.6555145273578093e-9	3.849942509592714e-6	1.1330904971562412e-8	1.0102718983181713e-9	3.9599847778109126e-5
85.0	2.225261399818804e-8	1.6562173904544001e-9	3.849942594025525e-6	1.1330842621070626e-8	1.0109933391760421e-9	3.959984801329713e-5
86.0	2.2312877107206727e-8	1.6557320285852022e-9	3.849942811875817e-6	1.1328287398050305e-8	1.0115286338687047e-9	3.959984808887965e-5
87.0	2.2355793346206687e-8	1.6552281438269044e-9	3.849942313270064e-6	1.1325853907020637e-8	1.011649094908303e-9	3.9599848266797094e-5
88.0	2.2241274613614356e-8	1.6544726350195831e-9	3.849942305199379e-6	1.1324976545514557e-8	1.0123950504576234e-9	3.9599848310831816e-5
89.0	2.2209175121346374e-8	1.6559302664624778e-9	3.849941884650909e-6	1.1322269118446614e-8	1.0119578281027487e-9	3.959984842887221e-5
90.0	2.2313723407041552e-8	1.65569948083626e-9	3.849942289051676e-6	1.1323233931116073e-8	1.0125018016173285e-9	3.9599848237114796e-5
91.0	2.2382750746535488e-8	1.6563864438029335e-9	3.849942712309839e-6	1.1321286528828503e-8	1.011702917484931e-9	3.959984841822432e-5
92.0	2.229709677592713e-8	1.6568474668635204e-9	3.849942602517732e-6	1.1322741724615698e-8	1.0120121188961724e-9	3.9599848089944956e-5
