turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.042901366646767e-8	1.6114310255281827e-9	3.84994285619843e-6	1.1281215296509378e-8	1.0034690056970962e-9	3.959984817418013e-5
1.0	2.091056588028712e-8	1.6234488596552794e-9	3.8499429563598236e-6	1.128579910561254e-8	1.0056031387405932e-9	3.9599847735275686e-5
2.0	2.103495514314435e-8	1.6228653625962546e-9	3.849943359365381e-6	1.1295562040718214e-8	1.0051749252079752e-9	3.959984826410953e-5
3.0	2.0863475056538356e-8	1.628802511034618e-9	3.8499431482430176e-6	1.1320507147329972e-8	1.0072025299041276e-9	3.959984730711853e-5
4.0	2.071987744113908e-8	1.6394260730601363e-9	3.849942691488592e-6	1.133063540793332e-8	1.0077650922239878e-9	3.959984791039851e-5
5.0	2.12976215281084e-8	1.6314394700133464e-9	3.849942904919477e-6	1.1341614239464173e-8	1.007749353078822e-9	3.959984709084135e-5
6.0	2.188912171195127e-8	1.6386387667353294e-9	3.8499422060554664e-6	1.135175084705532e-8	1.0093720521979858e-9	3.959984770996565e-5
7.0	2.1545175278253117e-8	1.6317933027804498e-9	3.849944003421264e-6	1.1354953895586492e-8	1.0087641019321314e-9	3.959984699899371e-5
8.0	2.1328039242659557e-8	1.632822469467251e-9	3.8499435912729e-6	1.1351452544073108e-8	1.0105827218255096e-9	3.959984706156743e-5
9.0	2.167560464637557e-8	1.6417395467510968e-9	3.849943372321598e-6	1.1343214693673274e-8	1.0102563524072321e-9	3.959984692426008e-5
10.0	2.2434135820438324e-8	1.6368942433757656e-9	3.849942681735208e-6	1.1328316613781364e-8	1.0119271364728635e-9	3.959984675722008e-5
11.0	2.2310410064324156e-8	1.6419919201730544e-9	3.8499427253705295e-6	1.1305011849380694e-8	1.012043281004852e-9	3.9599847105195016e-5
12.0	2.183744540703565e-8	1.6447911796694205e-9	3.849942282823985e-6	1.129383592701794e-8	1.0123771416229615e-9	3.95998463969294e-5
13.0	2.18996972733953e-8	1.642876576203359e-9	3.8499430676733444e-6	1.1285507954297869e-8	1.0128581395197827e-9	3.9599846928855814e-5
14.0	2.238509267678237e-8	1.6473953759645667e-9	3.849943406356855e-6	1.1283117039398355e-8	1.0123939342278853e-9	3.9599846441816064e-5
15.0	2.2426444796232316e-8	1.6457390486448518e-9	3.849943786277889e-6	1.1282244181325938e-8	1.0129615355938922e-9	3.959984695344216e-5
16.0	2.218302321969742e-8	1.642544507095252e-9	3.849943073227035e-6	1.1295363570344661e-8	1.0118266803576139e-9	3.9599846703779014e-5
17.0	2.2083284627424533e-8	1.641824638091686e-9	3.849942541753174e-6	1.1303091330811781e-8	1.0116559284713246e-9	3.95998466954016e-5
18.0	2.220584429980777e-8	1.6428171341282657e-9	3.849942485060165e-6	1.1323078164056157e-8	1.0103520192611013e-9	3.9599846864487314e-5
19.0	2.224726135281805e-8	1.6414194082533723e-9	3.849942462042449e-6	1.1333056211835655e-8	1.0095110383138058e-9	3.959984678141115e-5
20.0	2.2196292937427112e-8	1.6430589795858728e-9	3.849943228480567e-6	1.1345482389044216e-8	1.0088245388500624e-9	3.959984713587592e-5
21.0	2.2233393994775935e-8	1.6460263660545876e-9	3.8499427488687515e-6	1.134538265789645e-8	1.008011931482418e-9	3.959984701224079e-5
22.0	2.2239099346067487e-8	1.6440506601686243e-9	3.849943570459291e-6	1.134844318494492e-8	1.0079432091119384e-9	3.959984730292359e-5
23.0	2.2194081203095154e-8	1.647749319352921e-9	3.849943393771122e-6	1.133789093551689e-8	1.0071723762873744e-9	3.959984737170193e-5
24.0	2.2154455248094088e-8	1.645664376146892e-9	3.8499429959044054e-6	1.133125677342443e-8	1.0072439487196608e-9	3.9599847443939504e-5
25.0	2.2222393714721588e-8	1.6444477807934239e-9	3.849942035988284e-6	1.1317656031872763e-8	1.0067338667413281e-9	3.959984770417471e-5
26.0	2.2263539926773177e-8	1.642887607993822e-9	3.84994277821941e-6	1.131018280105041e-8	1.0068223517891358e-9	3.9599847820102106e-5
27.0	2.2255252564838522e-8	1.643591261287333e-9	3.849942788989574e-6	1.1301382599544529e-8	1.0068509473570566e-9	3.9599848251409914e-5
28.0	2.2205672578932476e-8	1.6444027642671902e-9	3.849942709567351e-6	1.1299890991676831e-8	1.0070037851487835e-9	3.959984850853516e-5
29.0	2.221497846711858e-8	1.645118789497038e-9	3.84994367993149e-6	1.1302895954820313e-8	1.0076280919719563e-9	3.959984895386938e-5
30.0	2.2223313405864337e-8	1.6479299152279985e-9	3.849943651481899e-6	1.1306504717278704e-8	1.0079035652099648e-9	3.959984912557809e-5
31.0	2.2228790469833168e-8	1.6483257420643581e-9	3.849942963478375e-6	1.1317068646749365e-8	1.0085728413778056e-9	3.959984918110693e-5
32.0	2.2262865415861134e-8	1.6474681702199802e-9	3.849942653889184e-6	1.1322908608899731e-8	1.009011288163421e-9	3.9599849204756514e-5
33.0	2.2245932471355708e-8	1.6463735150420136e-9	3.849942233714707e-6	1.1332869933210558e-8	1.0096581155330625e-9	3.9599849163723256e-5
34.0	2.220147157981131e-8	1.6446551275982203e-9	3.849941975709912e-6	1.1333826553876398e-8	1.010138038400922e-9	3.959984904374236e-5
35.0	2.221779250150519e-8	1.6437876922022114e-9	3.849942718187249e-6	1.1338862379551105e-8	1.0103336547564474e-9	3.9599848880452156e-5
36.0	2.224622652144452e-8	1.6447290441726214e-9	3.849943227052915e-6	1.1332164190427551e-8	1.0106409867177417e-9	3.9599848673393956e-5
37.0	2.2255245859719838e-8	1.6461277511187644e-9	3.84994344730806e-6	1.1333740133014116e-8	1.0104959682371917e-9	3.959984863444038e-5
38.0	2.2211965886626807e-8	1.6461040101024157e-9	3.8499432252663035e-6	1.1323224372599374e-8	1.0107864384622196e-9	3.9599848450867606e-5
39.0	2.2213673668774746e-8	1.648786202398683e-9	3.849943023024592e-6	1.1322928114180443e-8	1.0105593333982314e-9	3.959984866114292e-5
40.0	2.2289625357361287e-8	1.6481531284801187e-9	3.849941818334413e-6	1.1313024946673727e-8	1.010724798271316e-9	3.9599848426487944e-5
41.0	2.2236420303659663e-8	1.6469502736286134e-9	3.8499418710628525e-6	1.1313987827300288e-8	1.0104681521955009e-9	3.9599848618573116e-5
42.0	2.2214412350252013e-8	1.6498202827609444e-9	3.849942277048354e-6	1.1309765852272047e-8	1.0100955752433442e-9	3.959984828538639e-5
43.0	2.2216385195464015e-8	1.6467341521177272e-9	3.8499429896653615e-6	1.1313323352364932e-8	1.0100934110259563e-9	3.959984830253945e-5
44.0	2.230271401175963e-8	1.6481750082807108e-9	3.849943344517848e-6	1.1315307160643796e-8	1.0095873232939141e-9	3.9599848076655924e-5
45.0	2.2304192300464322e-8	1.650389505567368e-9	3.849943806799036e-6	1.1320025607603838e-8	1.0096502365395283e-9	3.9599847873575885e-5
