turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.042908293953415e-8	1.6115840823421875e-9	3.8499871731240865e-6	1.1281249147272375e-8	1.0034676489862682e-9	3.959997587408601e-5
1.0	2.0932137942288286e-8	1.6248097289945855e-9	3.849987613388668e-6	1.1285174657974701e-8	1.0050255530958628e-9	3.959997592940646e-5
2.0	2.1030367565864332e-8	1.6230328944281952e-9	3.849988245743284e-6	1.1292016521212841e-8	1.0046298460010125e-9	3.959997608173486e-5
3.0	2.0869335363678735e-8	1.6322571946690553e-9	3.84998847479196e-6	1.1308868140540338e-8	1.006591362340801e-9	3.959997579742761e-5
4.0	2.074993737076887e-8	1.6454233106497458e-9	3.849988006640672e-6	1.1320744015289018e-8	1.0071904429132977e-9	3.959997617715043e-5
5.0	2.1445169695043362e-8	1.6352122905691067e-9	3.849987504657255e-6	1.1328943426032315e-8	1.0075037762165995e-9	3.9599975704317584e-5
6.0	2.200570785198352e-8	1.6442816551446568e-9	3.849986763712586e-6	1.1334827597810395e-8	1.0084495542986031e-9	3.959997587781819e-5
7.0	2.1560659468114496e-8	1.6371030183940694e-9	3.849987706089339e-6	1.1338721471962355e-8	1.0080279171078491e-9	3.959997544677713e-5
8.0	2.1378411015080085e-8	1.6393911883218989e-9	3.849988099649651e-6	1.1335832677841354e-8	1.0092881866695177e-9	3.959997538152669e-5
9.0	2.1830461052450135e-8	1.6506587192295872e-9	3.849987881846827e-6	1.1328713102022628e-8	1.008792017853948e-9	3.959997550741484e-5
10.0	2.252189395751602e-8	1.6434370115834712e-9	3.8499880865420475e-6	1.1320146076331014e-8	1.01015909029934e-9	3.959997506877851e-5
11.0	2.231115258745968e-8	1.649844239142937e-9	3.849987687390255e-6	1.1304454847322727e-8	1.0101512831521603e-9	3.959997533290968e-5
12.0	2.1861479743126244e-8	1.6501145097070704e-9	3.84998731737273e-6	1.1295417633150742e-8	1.010960159862865e-9	3.9599974810829616e-5
13.0	2.197264371420214e-8	1.649540403277011e-9	3.849987951713814e-6	1.1284359460749899e-8	1.0111593691999374e-9	3.95999750639196e-5
14.0	2.2321870144531665e-8	1.6525950869290114e-9	3.849988414354543e-6	1.1284210990107768e-8	1.0110549921611345e-9	3.959997479057171e-5
15.0	2.2419560293178144e-8	1.648874539587151e-9	3.8499871885001315e-6	1.1283433470494631e-8	1.0112534848906336e-9	3.9599974692680386e-5
16.0	2.2217170332937223e-8	1.6474329172027741e-9	3.849987091635462e-6	1.1290405636246248e-8	1.0102297598265422e-9	3.959997460966195e-5
17.0	2.21207456178255e-8	1.6468731567311995e-9	3.849987936989858e-6	1.1297587349240565e-8	1.0105183306740469e-9	3.9599974233979796e-5
18.0	2.214557658578283e-8	1.647652796184337e-9	3.849987787419221e-6	1.130998541492302e-8	1.0091021923030325e-9	3.95999742544713e-5
19.0	2.220639062535499e-8	1.6495216362397562e-9	3.849988197657096e-6	1.1317465481977555e-8	1.009306767605814e-9	3.959997389611974e-5
20.0	2.2253635596484596e-8	1.651342870363208e-9	3.849987911368322e-6	1.1328750424934448e-8	1.0083332727432393e-9	3.9599974024584185e-5
21.0	2.2301198773191575e-8	1.6510985268814857e-9	3.849986774208287e-6	1.1328822784664382e-8	1.0083523593240078e-9	3.9599974012913725e-5
22.0	2.2191803429950084e-8	1.6513339243655245e-9	3.849987106265879e-6	1.1332511453314707e-8	1.0079385027003597e-9	3.959997400618204e-5
23.0	2.2164262950469874e-8	1.6509709260564422e-9	3.8499877459797786e-6	1.1325004461751637e-8	1.007628472871152e-9	3.959997436500535e-5
24.0	2.217544877048221e-8	1.649321658668998e-9	3.849988031344731e-6	1.132032918261921e-8	1.0076685402072108e-9	3.9599974031935645e-5
25.0	2.2277425834374167e-8	1.6489447726228057e-9	3.849987997615709e-6	1.131122186990858e-8	1.007006617342061e-9	3.959997453218671e-5
26.0	2.2278593321819038e-8	1.6499502441775687e-9	3.849987511115416e-6	1.130462289449175e-8	1.007427312350497e-9	3.9599974047448356e-5
27.0	2.2211392510725966e-8	1.6493239129651556e-9	3.849986586090405e-6	1.1298595682123503e-8	1.0068073990219538e-9	3.959997468573047e-5
28.0	2.2218259989235632e-8	1.6498626231332731e-9	3.849986652802453e-6	1.1296704038676992e-8	1.0075514761851628e-9	3.959997437121677e-5
29.0	2.2184582901710614e-8	1.6516063957187331e-9	3.849987569925343e-6	1.129627162000182e-8	1.0073018334143463e-9	3.959997496086058e-5
30.0	2.2230130646247777e-8	1.6518367172732343e-9	3.8499881115677875e-6	1.1300798727141351e-8	1.007977143807083e-9	3.95999748646705e-5
