turn	x1	x2	y1	y2
202	9.682754e-6	-9.914954e-7	1.053727e-5	1.179901e-6
203	9.381614e-6	-1.131529e-6	1.098426e-5	-7.617167e-7
204	1.084465e-5	6.156707e-7	1.009999e-5	-2.869618e-7
205	1.005508e-5	-5.238207e-7	1.042708e-5	1.227903e-6
206	9.201763e-6	-1.42757e-6	1.103077e-5	-5.647464e-7
207	1.061513e-5	3.731449e-7	1.01724e-5	-5.115768e-7
208	1.041906e-5	-4.736701e-8	1.031425e-5	1.226503e-6
209	9.167026e-6	-1.532058e-6	1.105598e-5	-3.391516e-7
210	1.028545e-5	-7.232197e-9	1.026894e-5	-7.090112e-7
211	1.070393e-5	3.461781e-7	1.019909e-5	1.176015e-6
212	9.279451e-6	-1.422007e-6	1.106479e-5	-1.025287e-7
213	9.919092e-6	-4.576319e-7	1.037851e-5	-8.598561e-7
214	1.086146e-5	5.68914e-7	1.009358e-5	1.078971e-6
215	9.521091e-6	-1.134491e-6	1.104868e-5	1.294445e-7
216	9.584589e-6	-9.057015e-7	1.050031e-5	-9.660806e-7
217	1.087486e-5	5.992627e-7	1.000579e-5	9.435131e-7
218	9.847373e-6	-7.212059e-7	1.10057e-5	3.476999e-7
219	9.336419e-6	-1.249528e-6	1.06268e-5	-1.016937e-6
220	1.074148e-5	4.447261e-7	9.937351e-6	7.702386e-7
221	1.019831e-5	-2.674761e-7	1.094331e-5	5.41318e-7
222	9.203379e-6	-1.430361e-6	1.074792e-5	-1.01029e-6
223	1.048225e-5	1.429337e-7	9.89591e-6	5.723935e-7
224	1.052145e-5	1.436812e-7	1.086229e-5	7.116866e-7
225	9.220135e-6	-1.415381e-6	1.085622e-5	-9.556885e-7
226	1.015035e-5	-2.457836e-7	9.88101e-6	3.587088e-7
227	1.075939e-5	4.33748e-7	1.076184e-5	8.46211e-7
228	9.379844e-6	-1.229033e-6	1.095939e-5	-8.628121e-7
229	9.796854e-6	-6.617881e-7	9.894405e-6	1.491404e-7
230	1.085363e-5	5.648459e-7	1.063928e-5	9.402129e-7
231	9.649739e-6	-9.020233e-7	1.105253e-5	-7.37399e-7
232	9.498002e-6	-1.040264e-6	9.933816e-6	-5.188594e-8
233	1.080402e-5	5.067692e-7	1.050624e-5	9.944239e-7
234	9.99123e-6	-4.981672e-7	1.11396e-5	-5.874496e-7
235	9.301805e-6	-1.318279e-6	9.989869e-6	-2.349924e-7
236	1.06145e-5	2.93579e-7	1.036488e-5	1.001324e-6
237	1.033503e-5	-7.472103e-8	1.120957e-5	-4.192952e-7
238	9.229342e-6	-1.434778e-6	1.007163e-5	-3.880243e-7
239	1.030758e-5	-4.503292e-8	1.022109e-5	9.722687e-7
240	1.061948e-5	2.896472e-7	1.126383e-5	-2.533399e-7
241	9.316322e-6	-1.368546e-6	1.017479e-5	-5.075753e-7
242	9.951135e-6	-4.538723e-7	1.007575e-5	9.200443e-7
243	1.078728e-5	5.351911e-7	1.129649e-5	-9.098931e-8
244	9.5472e-6	-1.128691e-6	1.029632e-5	-5.999491e-7
245	9.619213e-6	-8.712284e-7	9.934381e-6	8.380801e-7
246	1.08138e-5	5.986987e-7	1.130322e-5	7.035847e-8
247	9.880099e-6	-7.696585e-7	1.043656e-5	-6.592101e-7
248	9.357542e-6	-1.219585e-6	9.803166e-6	7.339652e-7
249	1.069032e-5	4.848978e-7	1.126983e-5	2.190549e-7
250	1.025444e-5	-3.397029e-7	1.060172e-5	-6.853752e-7
251	9.217813e-6	-1.435627e-6	9.690695e-6	6.109962e-7
252	1.042409e-5	2.134563e-7	1.118969e-5	3.555338e-7
253	1.058454e-5	8.919209e-8	1.079152e-5	-6.809434e-7
254	9.232825e-6	-1.4857e-6	9.611334e-6	4.696873e-7
255	1.006715e-5	-1.723754e-7	1.106192e-5	4.81234e-7
256	1.081573e-5	4.423964e-7	1.09822e-5	-6.47695e-7
257	9.411785e-6	-1.345318e-6	9.572308e-6	3.193344e-7
258	9.695443e-6	-6.21736e-7	1.090793e-5	5.79527e-7
259	1.089763e-5	6.335897e-7	1.115831e-5	-5.881489e-7
260	9.726256e-6	-1.041493e-6	9.564143e-6	1.728032e-7
261	9.388172e-6	-1.057953e-6	1.073099e-5	6.467227e-7
262	1.081858e-5	6.271199e-7	1.132868e-5	-5.115118e-7
263	1.009657e-5	-6.071416e-7	9.594794e-6	3.859961e-8
264	9.205553e-6	-1.381071e-6	1.052727e-5	6.907217e-7
265	1.060702e-5	4.217301e-7	1.147161e-5	-4.192578e-7
266	1.046362e-5	-1.289103e-7	9.672357e-6	-8.5481e-8
267	9.163513e-6	-1.527596e-6	1.031344e-5	7.05262e-7
268	1.028993e-5	5.12498e-8	1.157506e-5	-3.072781e-7
269	1.075666e-5	2.992788e-7	9.799283e-6	-1.967325e-7
270	9.256021e-6	-1.466058e-6	1.009816e-5	6.984626e-7
271	9.915035e-6	-4.183287e-7	1.163663e-5	-1.88082e-7
272	1.093621e-5	5.934153e-7	9.969307e-6	-2.94545e-7
273	9.489863e-6	-1.198595e-6	9.887613e-6	6.673602e-7
274	9.546096e-6	-8.995352e-7	1.164978e-5	-6.996289e-8
275	1.096876e-5	6.71032e-7	1.017619e-5	-3.685816e-7
276	9.838693e-6	-7.774971e-7	9.690752e-6	6.185967e-7
277	9.248877e-6	-1.292878e-6	1.16149e-5	4.250377e-8
278	1.082609e-5	5.191229e-7	1.041015e-5	-4.23545e-7
279	1.022446e-5	-2.814288e-7	9.523815e-6	5.523681e-7
280	9.082047e-6	-1.509614e-6	1.152858e-5	1.498083e-7
281	1.054228e-5	1.832514e-7	1.065437e-5	-4.537555e-7
282	1.059047e-5	1.82024e-7	9.399921e-6	4.721963e-7
283	9.079476e-6	-1.533415e-6	1.138549e-5	2.437316e-7
284	1.016064e-5	-2.760124e-7	1.090688e-5	-4.612717e-7
285	1.087229e-5	5.147808e-7	9.322383e-6	3.899079e-7
286	9.254223e-6	-1.342654e-6	1.119376e-5	3.259411e-7
287	9.748892e-6	-7.542798e-7	1.115774e-5	-4.571241e-7
288	1.100533e-5	6.667261e-7	9.295563e-6	3.151905e-7
289	9.571994e-6	-9.783141e-7	1.09607e-5	3.830655e-7
290	9.382703e-6	-1.167157e-6	1.138062e-5	-4.302444e-7
291	1.096155e-5	6.019324e-7	9.334405e-6	2.335012e-7
292	9.978639e-6	-5.07838e-7	1.070168e-5	4.25546e-7
293	9.149054e-6	-1.439554e-6	1.155828e-5	-3.881305e-7
294	1.074346e-5	3.416604e-7	9.437123e-6	1.49333e-7
295	1.039308e-5	-1.826352e-8	1.043504e-5	4.623203e-7
296	9.078307e-6	-1.526819e-6	1.167859e-5	-3.3821e-7
297	1.038201e-5	-5.375639e-8	9.602092e-6	6.442093e-8
298	1.071888e-5	3.850345e-7	1.017477e-5	4.914299e-7
299	9.184305e-6	-1.424835e-6	1.173854e-5	-2.758235e-7
300	9.968584e-6	-5.176442e-7	9.817014e-6	-2.005675e-8
301	1.090564e-5	6.243642e-7	9.933384e-6	5.032522e-7
302	9.453523e-6	-1.140506e-6	1.173747e-5	-2.029049e-7
303	9.584907e-6	-9.687689e-7	1.005714e-5	-9.245958e-8
304	1.0918e-5	6.511228e-7	9.731188e-6	4.976775e-7
305	9.812732e-6	-7.132135e-7	1.168016e-5	-1.292199e-7
306	9.311046e-6	-1.315727e-6	1.030813e-5	-1.511244e-7
307	1.076831e-5	4.736706e-7	9.5661e-6	4.821611e-7
308	1.019212e-5	-2.2781e-7	1.157436e-5	-6.215682e-8
309	9.186984e-6	-1.491827e-6	1.056702e-5	-1.960059e-7
310	1.049717e-5	1.275073e-7	9.44193e-6	4.58778e-7
311	1.052014e-5	2.194718e-7	1.142616e-5	2.929528e-9
312	9.21017e-6	-1.46775e-6	1.081913e-5	-2.262119e-7
313	1.014806e-5	-3.172898e-7	9.364464e-6	4.263243e-7
314	1.075652e-5	5.271864e-7	1.124589e-5	5.470895e-8
315	9.380508e-6	-1.255562e-6	1.104857e-5	-2.426433e-7
316	9.788149e-6	-7.830229e-7	9.345637e-6	3.913707e-7
317	1.085277e-5	6.44971e-7	1.103855e-5	9.881675e-8
318	9.669674e-6	-8.841074e-7	1.124407e-5	-2.495252e-7
319	9.486869e-6	-1.168912e-6	9.381137e-6	3.545902e-7
320	1.079851e-5	5.532176e-7	1.081451e-5	1.312607e-7
321	1.000718e-5	-4.282047e-7	1.139992e-5	-2.411828e-7
322	9.289506e-6	-1.4107e-6	9.466872e-6	3.208986e-7
323	1.060491e-5	2.76892e-7	1.058623e-5	1.53597e-7
324	1.034172e-5	3.554251e-8	1.151134e-5	-2.270398e-7
325	9.237024e-6	-1.469556e-6	9.592981e-6	2.859022e-7
326	1.031354e-5	-1.178736e-7	1.036268e-5	1.757432e-7
327	1.062282e-5	4.028875e-7	1.158249e-5	-2.169957e-7
328	9.3354e-6	-1.341631e-6	9.757746e-6	2.625979e-7
329	9.956951e-6	-5.63483e-7	1.014151e-5	1.976723e-7
330	1.077567e-5	6.122354e-7	1.161445e-5	-2.170501e-7
331	9.567466e-6	-1.046348e-6	9.952159e-6	2.443406e-7
332	9.628115e-6	-9.779257e-7	9.937679e-6	2.21176e-7
333	1.078835e-5	6.136499e-7	1.161319e-5	-2.231014e-7
334	9.885494e-6	-6.540678e-7	1.015316e-5	2.273325e-7
335	9.385239e-6	-1.291899e-6	9.760825e-6	2.443923e-7
336	1.065452e-5	4.380282e-7	1.157262e-5	-2.324786e-7
337	1.022613e-5	-2.220378e-7	1.036441e-5	2.106879e-7
