turn	x1	x2	y1	y2
30	-6.215217863418766e-6	2.1020132834095806e-6	-5.0537478259767244e-6	-3.162315373527866e-6
31	-6.260075935229583e-6	-3.470708188742633e-6	9.734851544332644e-6	-1.1660469771531886e-7
32	9.741425938197409e-6	-7.308424898987537e-7	-3.472104471837552e-6	3.4579325688945286e-6
33	-2.241263917324947e-6	3.0416012335688004e-6	-6.619164439374352e-6	-2.995896975262876e-6
34	-9.11976566232723e-6	-2.7490087885632413e-6	9.181394857510872e-6	-9.455883369726248e-7
35	7.935343971869105e-6	-2.2606700156270373e-6	-1.4377829694121268e-6	4.005448790764293e-6
36	1.9580298063365686e-6	3.4441185027560406e-6	-7.830050894309857e-6	-2.6065647229282925e-6
37	-1.0478414605941266e-5	-1.4545121893075203e-6	8.216492053682827e-6	-1.8612620969631118e-6
38	4.783528555686712e-6	-3.6651632273919956e-6	5.968162124615297e-7	4.3984133649439325e-6
39	5.676048729078491e-6	3.15763346739386e-6	-8.63702752802775e-6	-1.9998090579298707e-6
40	-1.014240465447544e-5	2.3310178293878477e-7	6.902315878926203e-6	-2.8076240781534014e-6
41	8.436356464851109e-7	-4.646691487294414e-6	2.5291339287767117e-6	4.5991538334397995e-6
42	8.298579990796005e-6	2.146446471617513e-6	-9.008827788061897e-6	-1.1934098500455969e-6
43	-8.20264452203618e-6	2.0236540104148145e-6	5.314614114051923e-6	-3.723660449970384e-6
44	-3.2030711992828515e-6	-4.961572809172807e-6	4.2670871050570395e-6	4.5684838851327015e-6
45	9.40442659496864e-6	5.265641967310567e-7	-8.940756649567824e-6	-2.2074276907577053e-7
46	-5.017697204980498e-6	3.5783412418154823e-6	3.542756146897685e-6	-4.546247938644505e-6
47	-6.680840515347628e-6	-4.467116816978892e-6	5.726460666050881e-6	4.286039724419393e-6
48	8.84539241732276e-6	-1.453711501192756e-6	-8.445758332016708e-6	8.75588951599749e-7
49	-1.1504522386954805e-6	4.5689607129992105e-6	1.6786639251406043e-6	-5.2166691549981285e-6
50	-9.019024720661629e-6	-3.1686231686378525e-6	6.841243866444105e-6	3.7442647706956734e-6
51	6.760555389657928e-6	-3.4621008136845396e-6	-7.564968963074452e-6	2.0404007353816178e-6
52	2.7258832548614546e-6	4.753822911859902e-6	-1.754718688063383e-7	-5.6783332698135826e-6
53	-9.857711708675647e-6	-1.2313875547795167e-6	7.5714970307584095e-6	2.951498340970316e-6
54	3.5457214103327863e-6	-5.124390693418203e-6	-6.363293209815668e-6	3.21393893844713e-6
55	5.964235767993928e-6	4.020915514601225e-6	-1.9324966400612725e-6	-5.895044141307768e-6
56	-9.106098451166906e-6	1.0485283679895556e-6	7.899548945451205e-6	1.935854014021852e-6
57	-2.1950171083442432e-7	-6.1057163457869065e-6	-4.921079773884366e-6	4.33578937075311e-6
58	8.03537006560898e-6	2.4201297975290635e-6	-3.497997824222836e-6	-5.83568589066359e-6
59	-6.938238670154966e-6	3.275663564971933e-6	7.829998994151832e-6	7.375721010579497e-7
60	-3.879907726022266e-6	-6.15868606144734e-6	-3.326365081530943e-6	5.333714700014811e-6
61	8.624176452407211e-6	1.738284191087986e-7	-4.800092953656535e-6	-5.485079400142414e-6
62	-3.761617736631566e-6	5.030846169476901e-6	7.3836326098046355e-6	-5.941140997415042e-7
63	-6.829587541511071e-6	-5.186682115597932e-6	-1.6690460576482006e-6	6.148887223521998e-6
64	7.685168212326858e-6	-2.358537975766958e-6	-5.782907383340186e-6	-4.840319074747338e-6
65	-1.4866015781228516e-7	5.956014702057918e-6	6.605207599682452e-6	-1.998419029618963e-6
66	-8.598985680830691e-6	-3.2904549953475783e-6	-4.1996730950390246e-8	6.725446055652723e-6
67	5.437787475427637e-6	-4.743622363002098e-6	-6.4086897268120254e-6	-3.916820773140445e-6
68	3.2725743540554164e-6	5.827647187404429e-6	5.550805948595344e-6	-3.3989629635301422e-6
69	-8.938292602598853e-6	-7.447407459526926e-7	1.475451106740991e-6	7.011220156920639e-6
70	2.3124926224378453e-6	-6.5441174305207724e-6	-6.666067579175141e-6	-2.74080512767245e-6
71	5.938333727666157e-6	4.5977793308369546e-6	4.286388145697649e-6	-4.725013984996812e-6
72	-7.850132188685126e-6	2.0319235198195186e-6	2.806315343864036e-6	6.976220171449132e-6
73	-1.124982810380272e-6	-7.399577693342097e-6	-6.561265113947066e-6	-1.3590683711254993e-6
74	7.427709548955768e-6	2.4148300557519027e-6	2.893859882919474e-6	-5.902448414490487e-6
75	-5.577577857505269e-6	4.56069892184467e-6	3.891781466049846e-6	6.602663275672742e-6
76	-4.280656274527746e-6	-7.096383034149485e-6	-6.126074930217202e-6	1.7013363437980537e-7
77	7.5393437405515114e-6	-3.951379091268038e-7	1.45972575831964e-6	-6.859185018417087e-6
78	-2.550212354346305e-6	6.3774757200642825e-6	4.687315678012939e-6	5.887420548787878e-6
79	-6.638298587676134e-6	-5.609643802475105e-6	-5.4029135450636264e-6	1.7693482934798299e-6
80	6.314178862127562e-6	-3.374455280225704e-6	6.58586160587283e-8	-7.531249810836258e-6
81	6.822292013686141e-7	7.120331296744737e-6	5.164482667572448e-6	4.856039132097255e-6
82	-7.834807910511232e-6	-3.138222809375727e-6	-4.447947017753274e-6	3.3570361201283682e-6
83	4.028133408181439e-6	-6.009576676285346e-6	-1.2095522891142953e-6	-7.874281863469464e-6
84	3.5577372085550456e-6	6.608581357383205e-6	5.313002399127227e-6	3.5486984988426096e-6
85	-7.728514145132088e-6	-6.519404269627744e-8	-3.3344051655994874e-6	4.850515648960135e-6
86	1.126679073132936e-6	-7.822618904421406e-6	-2.2955596293588397e-6	-7.85768907183258e-6
87	5.6046371909917105e-6	4.864343891319587e-6	5.147013099934049e-6	2.02197693011335e-6
88	-6.40477926133866e-6	3.0950732542723113e-6	-2.1355136043744452e-6	6.172664294541304e-6
89	-1.8569804068462675e-6	-8.4496074760141e-6	-3.143649053320193e-6	-7.468512098715409e-6
90	6.513706292906789e-6	2.136111730748046e-6	4.6963337950902515e-6	3.4582133077092515e-7
91	-4.157732854746069e-6	5.792426073836168e-6	-9.303468676951766e-7	7.241220661110625e-6
92	-4.409913618688872e-6	-7.724462655220357e-6	-3.7172820023973865e-6	-6.71177619453935e-6
93	6.197561027925642e-6	-1.1473064443884742e-6	4.004384515479185e-6	-1.3953471394109035e-6
94	-1.4260915785282813e-6	7.540273560877837e-6	2.09306680478096e-7	7.998420761879052e-6
95	-6.121117878929661e-6	-5.713896236993297e-6	-3.996094851506101e-6	-5.621472291388655e-6
96	4.788235345173358e-6	-4.444691469899505e-6	3.131465271644385e-6	-3.112388653078212e-6
97	1.2850007216313478e-6	8.00448414948767e-6	1.2095229044629754e-6	8.399296325238056e-6
98	-6.748274212257121e-6	-2.717591274971055e-6	-3.983665854737716e-6	-4.247778189355059e-6
99	2.6021789162082503e-6	-7.188881719763988e-6	2.1516355512431177e-6	-4.7197337655004e-6
100	3.5111663051872138e-6	7.055578878118187e-6	2.0155079658739195e-6	8.419983505608761e-6
101	-6.257042182551058e-6	7.756938766804536e-7	-3.7029265559352057e-6	-2.649739440618883e-6
102	6.802985779433051e-8	-8.874732685688628e-6	1.1347317249904835e-6	-6.14127207927368e-6
103	4.902839512903669e-6	4.799711988384795e-6	2.586066951379682e-6	8.052577962298648e-6
104	-4.811465688239553e-6	4.179254182076854e-6	-3.18937513499048e-6	-8.991156348397106e-7
105	-2.345926535665013e-6	-9.170607091594423e-6	1.5599066417918027e-7	-7.298894465195964e-6
106	5.272831511942875e-6	1.583842748294587e-6	2.8975520776037788e-6	7.3026523002775614e-6
107	-2.7346246614206874e-6	6.90116131106743e-6	-2.49505671538862e-6	9.182900191227399e-7
108	-4.226007786168641e-6	-7.982550220485253e-6	-7.210840181714469e-7	-8.133586168745077e-6
109	4.633327012200843e-6	-2.063696467471056e-6	2.9422565361271922e-6	6.205771806245117e-6
110	-4.3443650222287844e-7	8.457081748051493e-6	-1.6829389440155482e-6	2.7156877845232896e-6
111	-5.285235023763929e-6	-5.4790726967223e-6	-1.4344028134963549e-6	-8.599030904505228e-6
112	3.1757147094353256e-6	-5.530256551237509e-6	2.7367067118253187e-6	4.8134680529997076e-6
113	1.6630537449114336e-6	8.553942925320846e-6	-8.220999219392345e-7	4.397829649193744e-6
114	-5.401640091118352e-6	-2.0558967597496367e-6	-1.9440548331020142e-6	-8.668843194143799e-6
115	1.2277783830229749e-6	-8.217464660507353e-6	2.3105188735835984e-6	3.191660394435114e-6
116	3.1964345236606196e-6	7.137515875451039e-6	2.3353262778450028e-8	5.881383117889882e-6
117	-4.6340460756823015e-6	1.7252626484208156e-6	-2.2193431224979385e-6	-8.340835553670827e-6
118	-8.127545169569781e-7	-9.648459345099797e-6	1.7099053324478433e-6	1.4205792647628334e-6
119	3.9368206259172764e-6	4.41238556041799e-6	7.817694366545854e-7	7.096043154832574e-6
120	-3.2037212760133603e-6	5.228123201395642e-6	-2.245964646077926e-6	-7.628957146293265e-6
121	-2.561298248342881e-6	-9.551869385834813e-6	9.865805035855322e-7	-4.1494791287030734e-7
122	3.821302760370824e-6	8.12025222659918e-7	1.4030366710166087e-6	7.977263683296294e-6
123	-1.432884485244465e-6	7.84803715949624e-6	-2.0388428723148044e-6	-6.562814460171268e-6
124	-3.7263423333714374e-6	-7.907911291138576e-6	1.9990138360890408e-7	-2.2213243814768275e-6
125	2.9530751982736846e-6	-3.061843265123575e-6	1.844647882110569e-6	8.479066002590183e-6
126	3.195272420900047e-7	9.115067521981142e-6	-1.620176980268111e-6	-5.195238793506616e-6
127	-4.149056530821767e-6	-4.9723179535508035e-6	-5.850448728044776e-7	-3.9126592185490035e-6
128	1.571454866518425e-6	-6.5525945498793695e-6	2.074117288406542e-6	8.582695453800712e-6
129	1.7239049204900644e-6	8.795801255247222e-6	-1.0308993094017216e-6	-3.594144422911274e-6
130	-3.8306299624989755e-6	-1.2222799718114184e-6	-1.297825091117527e-6	-5.4083293911449705e-6
131	-6.269307068866858e-9	-9.060660057487543e-6	2.0692057235812125e-6	8.288199617729655e-6
132	2.548611001752324e-6	6.91927693194534e-6	-3.1980016205814267e-7	-1.844156796284821e-6
133	-2.9109519953795087e-6	2.7179857450881045e-6	-1.8784255987052756e-6	-6.633959685526916e-6
134	-1.4499533001442077e-6	-1.0146591630863174e-5	1.831916671982825e-6	7.611779935221745e-6
135	2.6884654329632147e-6	3.7855162554541e-6	4.61119862676644e-7	-3.62868956325086e-8
136	-1.6343324450768454e-6	6.1745259430881834e-6	-2.2856863463294698e-6	-7.526515692537501e-6
137	-2.4854640361654054e-6	-9.61186027304305e-6	1.3749314678549166e-6	6.589117836553e-6
138	2.190708809435308e-6	-8.305820829293445e-8	1.2525158855954601e-6	1.7334886260086008e-6
139	-2.9281481041583486e-7	8.5555958543535e-6	-2.477925618397796e-6	-8.041837685922626e-6
140	-2.947338173992246e-6	-7.5284341748406695e-6	7.273221970948739e-7	5.281359504647074e-6
141	1.2236059061608662e-6	-4.037015754503393e-6	1.995315389935812e-6	3.3746441579467468e-6
142	8.30443284414539e-7	9.443923126605451e-6	-2.4372535665780765e-6	-8.16276872546057e-6
143	-2.8022121359134138e-6	-4.234906050518563e-6	-6.219707257192733e-8	3.755574177279869e-6
144	4.527634880409325e-8	-7.407279343007457e-6	2.6206031859219953e-6	4.8111958929153e-6
145	1.5188248112488465e-6	8.678584409591723e-6	-2.155540839531188e-6	-7.89082516042678e-6
146	-2.1515676373385897e-6	-2.8001282300575506e-7	-9.342138672474699e-7	2.0929708914246444e-6
147	-1.0646348778338674e-6	-9.618354515669062e-6	3.072226644173992e-6	5.977434089465878e-6
148	1.6644249442559079e-6	6.3824549561153286e-6	-1.645844729499778e-6	-7.250100206765263e-6
149	-1.1921820910769853e-6	3.6647508767648696e-6	-1.8228479819655032e-6	3.783740831093689e-7
150	-1.8546928331459458e-6	-1.0296736321295382e-5	3.3013557575152253e-6	6.8226856715020256e-6
151	1.2799784178033658e-6	2.942093480341185e-6	-9.30653997546556e-7	-6.27827168819797e-6
152	-1.7557176689430215e-7	6.933606426160015e-6	-2.659971562338431e-6	-1.298726828698725e-6
153	-2.1682492976852342e-6	-9.322720438780208e-6	3.2770415099717067e-6	7.310495210909041e-6
154	5.01927263817847e-7	-1.0539121325148287e-6	-5.6232729901623606e-8	-5.041525562199047e-6
155	6.541983099984958e-7	8.96785022413374e-6	-3.3784379572974543e-6	-2.8517681021069714e-6
156	-1.9686044833483245e-6	-6.856367228126381e-6	2.9890558275525305e-6	7.433115390576546e-6
157	-4.5004030718008193e-7	-4.936614253987066e-6	9.287079001462723e-7	-3.613150100229825e-6
158	1.1001126423504268e-6	9.422928737636366e-6	-3.918935231991743e-6	-4.202518099330758e-6
159	-1.3377198742960139e-6	-3.3131254263623834e-6	2.437704831112391e-6	7.190678295696076e-6
160	-1.3155060263977836e-6	-8.053802775328496e-6	1.959346172339098e-6	-2.074736550799155e-6
161	1.0595751704499118e-6	8.22754447949881e-6	-4.237358541903934e-6	-5.287461418375571e-6
162	-4.6154603490660897e-7	7.064679072290693e-7	1.6529230071009714e-6	6.6074036367251836e-6
163	-1.8677992201323295e-6	-9.881094349207574e-6	2.9613640818152736e-6	-4.980285555148929e-7
164	5.615967949427711e-7	5.5898501438970745e-6	-4.2977375370346035e-6	-6.063934898099949e-6
165	4.181976984065606e-7	4.51809925032268e-6	6.789109457949491e-7	5.7226806426083435e-6
166	-1.963556887321299e-6	-1.0116203162649363e-5	3.863515383588972e-6	1.0296764211808225e-6
167	-2.599445418779373e-7	1.967756004015691e-6	-4.08290600633188e-6	-6.496028271954993e-6
168	1.0701222196824025e-6	7.476074439631117e-6	-4.2869754118357056e-7	4.586704477596794e-6
169	-1.570559101446408e-6	-8.7277545372905e-6	4.599914786971816e-6	2.428935285111453e-6
170	-1.1934856850803904e-6	-2.02031964013305e-6	-3.589206105977629e-6	-6.572344824307428e-6
171	1.313367915459741e-6	9.083569917989188e-6	-1.605014051684637e-6	3.2700877100039276e-6
172	-7.779557411297227e-7	-5.961588293170055e-6	5.112853069983464e-6	3.632605558559152e-6
173	-1.9943842591188075e-6	-5.698055694232945e-6	-2.831321923076909e-6	-6.307954436532031e-6
174	1.0600712137934417e-6	9.082529044370094e-6	-2.7802896960747902e-6	1.8521257440290215e-6
175	2.2439142703353795e-7	-2.293984848525714e-6	5.354202165261585e-6	4.586708586673659e-6
176	-2.435085801281152e-6	-8.452144819703807e-6	-1.840995126755607e-6	-5.727914473737568e-6
177	3.3943737255533584e-7	7.492554742258797e-6	-3.881318885605735e-6	4.154253708980845e-7
178	1.1839807189662274e-6	1.6469159035792562e-6	5.298817055149487e-6	5.2434650180901275e-6
179	-2.3685362624818668e-6	-9.826886186700008e-6	-6.65704946747413e-7	-4.875003946068707e-6
180	-7.070158918359871e-7	4.605451426825063e-6	-4.847427347018905e-6	-9.57845099637858e-7
181	1.8610828992954432e-6	5.181580747820849e-6	4.940771846376252e-6	5.574237616162116e-6
182	-1.7634621025048912e-6	-9.608026996734438e-6	6.340419018775683e-7	-3.810269996892662e-6
183	-1.85363423090579e-6	9.331913626216555e-7	-5.61677056785264e-6	-2.187514525583359e-6
184	2.060712911824823e-6	7.715531386201298e-6	4.2846818370784665e-6	5.576130944969218e-6
185	-7.156724715941474e-7	-7.855196355605068e-6	1.9891225547143452e-6	-2.6083919035856503e-6
186	-2.8274800754624002e-6	-2.8977038979168707e-6	-6.12807067022757e-6	-3.2076771945850947e-6
187	1.6784527121134574e-6	8.840146424169954e-6	3.351824017574437e-6	5.26498662337102e-6
188	5.739999279211154e-7	-4.886497110194678e-6	3.321144544289494e-6	-1.3459106369029777e-6
189	-3.3727700419270003e-6	-6.238700235763598e-6	-6.342831220497325e-6	-3.968868973703943e-6
190	7.397922668914328e-7	8.391447059121815e-6	2.1825373361938386e-6	4.667757596984028e-6
191	1.827306291170983e-6	-1.232709761030637e-6	4.551513866609389e-6	-9.33155863171628e-8
