turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.042908293953415e-8	1.6115840823421875e-9	3.8499871731240865e-6	1.1281249147272375e-8	1.0034676489862682e-9	3.959997587408601e-5
1.0	2.0906597111772225e-8	1.6247909864356037e-9	3.849987603024847e-6	1.128561004253306e-8	1.005118079132967e-9	3.959997592029914e-5
2.0	2.101383867819472e-8	1.6232311976264534e-9	3.8499882393817465e-6	1.1297159073599635e-8	1.0049606697929262e-9	3.9599976127040666e-5
3.0	2.0857342630543323e-8	1.6319070161129362e-9	3.849988458963806e-6	1.131540996322782e-8	1.0070591926022487e-9	3.959997577560418e-5
4.0	2.073342281259936e-8	1.6449850043408147e-9	3.849987992750343e-6	1.1326503654698403e-8	1.0077773711910351e-9	3.9599976169933635e-5
5.0	2.1335020766376533e-8	1.6347698845417475e-9	3.84998752711995e-6	1.1335990679372822e-8	1.0081011845834059e-9	3.9599975718833364e-5
6.0	2.1910246294105696e-8	1.6429135179436108e-9	3.849986786943921e-6	1.1346512782222855e-8	1.0093482690406405e-9	3.959997591774026e-5
7.0	2.153603006092685e-8	1.6367359983987531e-9	3.849987646818734e-6	1.1352173346633475e-8	1.0089886720516752e-9	3.9599975573359785e-5
8.0	2.134079167853104e-8	1.6383206337414021e-9	3.849988026419384e-6	1.1349993664684685e-8	1.0101333894229424e-9	3.959997542020848e-5
9.0	2.170438502830378e-8	1.650117331508939e-9	3.849987866114359e-6	1.1343210770421223e-8	1.0098157855608426e-9	3.959997558134045e-5
10.0	2.2457930016731636e-8	1.6437691510985287e-9	3.849988101393054e-6	1.1330249882960481e-8	1.0112657070013794e-9	3.959997522441183e-5
11.0	2.2323195259649877e-8	1.6501970601877835e-9	3.849987703859407e-6	1.1308273241746497e-8	1.011509371412557e-9	3.959997557141648e-5
12.0	2.18368011868773e-8	1.6516921414961242e-9	3.849987168803549e-6	1.1299864031908835e-8	1.012298318901232e-9	3.959997501069844e-5
13.0	2.1918146057982974e-8	1.6501470667066111e-9	3.84998773996405e-6	1.128986214456651e-8	1.0125840925073057e-9	3.9599975168925216e-5
14.0	2.234449135984804e-8	1.654141280227647e-9	3.849988388153642e-6	1.1286316097519203e-8	1.0126009398353529e-9	3.959997496436329e-5
15.0	2.2451179530167915e-8	1.6498910040217967e-9	3.849987250423256e-6	1.1286125758809838e-8	1.0126023218882955e-9	3.9599974848448294e-5
16.0	2.2194659713032595e-8	1.648555371268219e-9	3.849986979298727e-6	1.129411226933804e-8	1.0115688505573833e-9	3.959997470687183e-5
17.0	2.2089315869633528e-8	1.648285975187393e-9	3.849987865283673e-6	1.1302666876989515e-8	1.011762540970535e-9	3.959997423228776e-5
18.0	2.2163734803252167e-8	1.6489674186478217e-9	3.849987570949143e-6	1.1315115327164564e-8	1.0101800690875574e-9	3.9599974226320084e-5
19.0	2.2210089948241308e-8	1.6512966082794057e-9	3.849988153474909e-6	1.1325958622384126e-8	1.0102744398474557e-9	3.9599973904144564e-5
20.0	2.221987760893176e-8	1.6534500141863763e-9	3.849987960010967e-6	1.1337507044209648e-8	1.0091969222376662e-9	3.95999740189332e-5
21.0	2.2253534268904842e-8	1.6529595875112016e-9	3.84998672261735e-6	1.133843430478588e-8	1.0092108271161478e-9	3.9599973997182886e-5
22.0	2.2201239532854257e-8	1.653587693618379e-9	3.84998686694658e-6	1.1344300736044162e-8	1.0086647054280042e-9	3.9599973950788046e-5
23.0	2.2159780360556846e-8	1.6528036216451095e-9	3.849987660685524e-6	1.133609003394127e-8	1.0083995350594783e-9	3.959997433673372e-5
