turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.042863688674095e-8	1.6115897272034455e-9	3.849993070495706e-6	1.1281234336020398e-8	1.0034661128962659e-9	3.9598392805126434e-5
1.0	2.0933512117065192e-8	1.6252518833256191e-9	3.8499941305026125e-6	1.1284056340765193e-8	1.0052413579936103e-9	3.9598392794037275e-5
2.0	2.1055166910636925e-8	1.6229703408072732e-9	3.849995250478021e-6	1.1305799752250688e-8	1.0059618235578686e-9	3.959839349728109e-5
3.0	2.0862591641063315e-8	1.6302151128178465e-9	3.8499935113074665e-6	1.1324382844960187e-8	1.0073636921938158e-9	3.959839299286609e-5
4.0	2.0767554593390686e-8	1.6411150591918707e-9	3.849993633441787e-6	1.1341249318721736e-8	1.008339169188359e-9	3.959839326694543e-5
5.0	2.1421429863955704e-8	1.63351648549063e-9	3.849993560434125e-6	1.1349524831591147e-8	1.0080961244872544e-9	3.959839285179427e-5
6.0	2.1977834300929008e-8	1.6397280365024548e-9	3.849992501938714e-6	1.136401783127647e-8	1.0096851606248065e-9	3.9598392975341e-5
7.0	2.1577833570095535e-8	1.6344924399902084e-9	3.849994043047471e-6	1.1362989964819238e-8	1.009499610376919e-9	3.959839282569653e-5
8.0	2.1361432161806216e-8	1.6364896697050902e-9	3.849994461949321e-6	1.1357074350722875e-8	1.010795712793698e-9	3.9598392579388874e-5
9.0	2.1801025801292754e-8	1.6453832563471675e-9	3.849993520094879e-6	1.1348436633316721e-8	1.0113062490963353e-9	3.959839296513115e-5
10.0	2.251571967130485e-8	1.640859531081608e-9	3.8499932065996135e-6	1.1327491455951225e-8	1.012530307339009e-9	3.959839270305826e-5
11.0	2.2342200440985304e-8	1.6454874604516484e-9	3.849993585984685e-6	1.130751919235491e-8	1.0134247362253977e-9	3.959839331600052e-5
12.0	2.185180003388966e-8	1.6462509516105151e-9	3.849993324637328e-6	1.1293921322601358e-8	1.0137029977993077e-9	3.959839269627431e-5
13.0	2.1962277779375625e-8	1.645097080953617e-9	3.849993588209114e-6	1.1288731472519144e-8	1.0140537402416595e-9	3.959839301563958e-5
14.0	2.2366005152768945e-8	1.649521458561927e-9	3.849993907479143e-6	1.1282712885143482e-8	1.0137972826998836e-9	3.959839268416244e-5
15.0	2.242167416787317e-8	1.6480903189924343e-9	3.849993189652123e-6	1.1292156106136396e-8	1.01376484340333e-9	3.959839256385614e-5
16.0	2.2174374789034008e-8	1.646146691651087e-9	3.8499932187268645e-6	1.1301546557457297e-8	1.013315579200668e-9	3.9598392536204803e-5
17.0	2.210321902827945e-8	1.6465657594604497e-9	3.849993556705705e-6	1.131862060542377e-8	1.0129567791163928e-9	3.959839227656777e-5
18.0	2.2173763809415544e-8	1.646514226639371e-9	3.849993807199639e-6	1.1331510805145277e-8	1.0121803123067719e-9	3.95983925768377e-5
19.0	2.218317114506079e-8	1.6478862908224773e-9	3.849994225873573e-6	1.1346979618748522e-8	1.0112737916109292e-9	3.959839216498395e-5
20.0	2.2205358197923897e-8	1.6494433632783646e-9	3.849993735218696e-6	1.1353079238619434e-8	1.0102043550703295e-9	3.959839225776573e-5
21.0	2.2247023675996648e-8	1.6486624645274858e-9	3.849993048922474e-6	1.1353118646896813e-8	1.0096511403137453e-9	3.9598392086121534e-5
22.0	2.2233477133277883e-8	1.650503231906195e-9	3.849993290510303e-6	1.1350684991183303e-8	1.0085908156899742e-9	3.959839175698628e-5
23.0	2.213340916999379e-8	1.649958348858207e-9	3.849993879456658e-6	1.133880135315512e-8	1.0083252692903737e-9	3.95983919114246e-5
24.0	2.2142764880310697e-8	1.6494802408695438e-9	3.8499935556791154e-6	1.13293753121846e-8	1.007696182547629e-9	3.959839132987848e-5
25.0	2.2245959265529916e-8	1.6496624381760862e-9	3.849994053526316e-6	1.1316179715507514e-8	1.0075136855423579e-9	3.9598391701535176e-5
26.0	2.229287347288281e-8	1.6494274727162033e-9	3.8499938134763085e-6	1.1311432360337697e-8	1.0077029243677948e-9	3.959839128381204e-5
27.0	2.223246370644332e-8	1.6499237594311851e-9	3.849992907438341e-6	1.1304513610823362e-8	1.0075252110269008e-9	3.9598391785334016e-5
28.0	2.219140688179583e-8	1.6498068168106449e-9	3.849992795458483e-6	1.1309151909893917e-8	1.0084430538710355e-9	3.959839163450501e-5
29.0	2.2189067631877208e-8	1.6514128685131122e-9	3.849993943085899e-6	1.1311597230641162e-8	1.0082513005603329e-9	3.959839183885532e-5
30.0	2.2268991468275848e-8	1.6510617926726034e-9	3.8499934785380335e-6	1.1322673366463997e-8	1.009356842445449e-9	3.959839187389086e-5
31.0	2.221957172047902e-8	1.6505325243262644e-9	3.8499932079372166e-6	1.1330231630502484e-8	1.0092222898882812e-9	3.9598391956899e-5
32.0	2.2265957176568473e-8	1.6502713808871314e-9	3.849993478455347e-6	1.1338930443808235e-8	1.0098795657337905e-9	3.9598392059180466e-5
33.0	2.222487786295377e-8	1.6496919723594092e-9	3.849993040832495e-6	1.1343449317088425e-8	1.0101381162698767e-9	3.9598392145728666e-5
34.0	2.2218865452324374e-8	1.6503038801252596e-9	3.849992612506898e-6	1.1343068837997809e-8	1.0100811990905336e-9	3.95983922947043e-5
35.0	2.222818008279391e-8	1.6501545377626715e-9	3.849993671972202e-6	1.1342766086429312e-8	1.0109506839882621e-9	3.959839222388677e-5
36.0	2.2228502484431335e-8	1.6531571170505817e-9	3.84999378255137e-6	1.1333575466679333e-8	1.0104813994235435e-9	3.959839224027434e-5
37.0	2.226461459245289e-8	1.6519688070027775e-9	3.84999313238066e-6	1.1328933267709837e-8	1.0115952409149945e-9	3.9598392054836196e-5
38.0	2.2218988078267805e-8	1.6521588079105567e-9	3.849993253976806e-6	1.13172648377933e-8	1.011196093879184e-9	3.9598392117725086e-5
39.0	2.224691011580693e-8	1.6520808658279674e-9	3.849993294869031e-6	1.1314584186817556e-8	1.0117982585537256e-9	3.959839182144278e-5
40.0	2.222735140674123e-8	1.6508354729821128e-9	3.849993056698409e-6	1.1308203583211866e-8	1.0116039556479978e-9	3.9598391923590616e-5
41.0	2.223911112512253e-8	1.651580325034625e-9	3.849993558011461e-6	1.1312656296571136e-8	1.0111849322295819e-9	3.9598391624215515e-5
42.0	2.2220883768541455e-8	1.6513499905495106e-9	3.849993511998415e-6	1.1313510948481685e-8	1.0110537918483033e-9	3.959839175331159e-5
43.0	2.2259058105012183e-8	1.6532157839667997e-9	3.8499930929604705e-6	1.1321844235412332e-8	1.010072783981533e-9	3.959839161498163e-5
44.0	2.2249643632871757e-8	1.6550142242867759e-9	3.84999332850198e-6	1.132668689550573e-8	1.0102438488943466e-9	3.959839175486319e-5
45.0	2.2241696067442756e-8	1.6541881390170806e-9	3.849993427707252e-6	1.1332874419449408e-8	1.00936950324825e-9	3.959839176114095e-5
46.0	2.22189454369387e-8	1.6544609596993902e-9	3.849993538295492e-6	1.1338080673218234e-8	1.0095610605747798e-9	3.9598391689245995e-5
47.0	2.2228718901591236e-8	1.6537164993707324e-9	3.849993378411152e-6	1.1338285946368812e-8	1.009215595982041e-9	3.9598391848917906e-5
48.0	2.2254961828412037e-8	1.6523223553464646e-9	3.849992918461494e-6	1.1341009846111657e-8	1.0092973029310365e-9	3.959839156177749e-5
49.0	2.2255331405630135e-8	1.6525609787165275e-9	3.849993018750937e-6	1.1334059391847579e-8	1.0094101154276126e-9	3.9598391818552005e-5
50.0	2.2251679350477286e-8	1.6532705050658484e-9	3.849993216925912e-6	1.1334053096332499e-8	1.0093398393160834e-9	3.959839157407225e-5
51.0	2.2237423823955057e-8	1.6540874961553733e-9	3.849993136238242e-6	1.1324009178984084e-8	1.0097739679769927e-9	3.959839200086717e-5
52.0	2.2232171591186922e-8	1.6552192407040983e-9	3.84999348083998e-6	1.132429224194971e-8	1.0099366907143152e-9	3.9598392184660096e-5
53.0	2.2246403601426125e-8	1.654442349185282e-9	3.849993733868957e-6	1.1317258486363692e-8	1.009920820281566e-9	3.959839234680621e-5
54.0	2.2265026227703172e-8	1.6558901950837608e-9	3.8499922500548895e-6	1.1321363550633e-8	1.0102896726650126e-9	3.9598392641877375e-5
55.0	2.2269019413252077e-8	1.6542729921341045e-9	3.8499925914413265e-6	1.1319236960239319e-8	1.0102602806046175e-9	3.9598392504158627e-5
56.0	2.2246526422440168e-8	1.6553157129161456e-9	3.849993575113019e-6	1.1325265963408366e-8	1.0107969828546769e-9	3.959839298625789e-5
57.0	2.223630855861184e-8	1.6550087115426895e-9	3.849993696206563e-6	1.1325345239139271e-8	1.011092779783243e-9	3.959839268022857e-5
58.0	2.2249384197232283e-8	1.6553772486387857e-9	3.849992998840399e-6	1.1329087772134148e-8	1.0115131126539845e-9	3.9598393101135806e-5
59.0	2.227477728533736e-8	1.657066655650322e-9	3.84999343110669e-6	1.1330541533789754e-8	1.0120320812229704e-9	3.959839286935766e-5
60.0	2.2252717521206216e-8	1.6571399768957217e-9	3.849993133411214e-6	1.1330341017040583e-8	1.0118993221099908e-9	3.959839304048633e-5
61.0	2.2245464809307702e-8	1.6556201386696993e-9	3.849992588116385e-6	1.1333190098644252e-8	1.0122831935181326e-9	3.959839297492494e-5
62.0	2.2257307690651525e-8	1.657055426170249e-9	3.849993331695865e-6	1.1326993062726006e-8	1.0116285986716157e-9	3.9598392900480254e-5
63.0	2.2269056348464925e-8	1.6566913012391565e-9	3.849993820070426e-6	1.1330950081997605e-8	1.0118582989473942e-9	3.959839309902369e-5
64.0	2.224578958457549e-8	1.6546124794997592e-9	3.8499933358772335e-6	1.1323354535040413e-8	1.0114874389482865e-9	3.959839293349096e-5
65.0	2.2265609837681664e-8	1.6563949514647402e-9	3.8499931786991546e-6	1.1327941683048492e-8	1.0111297525294252e-9	3.9598393189177874e-5
66.0	2.2263564588650665e-8	1.658196530343141e-9	3.849993108074204e-6	1.13239569097118e-8	1.011386708171633e-9	3.9598393090842736e-5
67.0	2.2276574684325933e-8	1.65740039306853e-9	3.8499932784578645e-6	1.1329570765507918e-8	1.0104651678726851e-9	3.959839323734884e-5
68.0	2.2251446448365504e-8	1.6583250952865537e-9	3.849993031374396e-6	1.132761773676489e-8	1.0111839465463113e-9	3.959839324896988e-5
69.0	2.223879906320647e-8	1.6578894811008673e-9	3.849993086890957e-6	1.1333677884954058e-8	1.0101045095080365e-9	3.959839312238519e-5
70.0	2.2288698751465742e-8	1.6586635138175821e-9	3.849992700131696e-6	1.1330831754644746e-8	1.0106543645098553e-9	3.9598393143072475e-5
71.0	2.2279471207201102e-8	1.657354895659373e-9	3.849992994903582e-6	1.1334960818834505e-8	1.0099395593452791e-9	3.959839274510005e-5
72.0	2.2241937092867417e-8	1.6586632722570508e-9	3.84999350114791e-6	1.1331122452031345e-8	1.0097339629440696e-9	3.959839264434303e-5
73.0	2.2249322533577592e-8	1.658238527143013e-9	3.849993049021441e-6	1.1331495209450912e-8	1.0098818378524952e-9	3.959839236888602e-5
74.0	2.226698864093352e-8	1.658638657893975e-9	3.849992920993358e-6	1.1330131805241235e-8	1.0091018033983523e-9	3.959839214682055e-5
75.0	2.230300468113135e-8	1.6610946347344756e-9	3.849992692955386e-6	1.1326034223035927e-8	1.0101022003207353e-9	3.9598392297939795e-5
76.0	2.2244727186474347e-8	1.6586613179839251e-9	3.84999253310739e-6	1.1328510157604854e-8	1.0090873901665524e-9	3.959839194641362e-5
77.0	2.223102098177768e-8	1.659468913116043e-9	3.849992940590877e-6	1.1323423325300255e-8	1.0102295719321672e-9	3.959839233942083e-5
78.0	2.2278379402735253e-8	1.6615023906645863e-9	3.849993079045457e-6	1.1328703054898953e-8	1.0097167151521792e-9	3.9598391925387004e-5
79.0	2.2291153869129757e-8	1.6583727025597544e-9	3.8499934686337424e-6	1.1326226225142118e-8	1.0102583332699777e-9	3.959839206518674e-5
80.0	2.2259683735753534e-8	1.66026334625537e-9	3.849992983920023e-6	1.1332083350829463e-8	1.0108950327005688e-9	3.9598391736172474e-5
81.0	2.2241780198728532e-8	1.6611542024016183e-9	3.849992588032421e-6	1.1331047326457786e-8	1.0105011899833074e-9	3.9598391641049434e-5
82.0	2.2239257876198142e-8	1.6599462435530681e-9	3.84999263897709e-6	1.1335127086154513e-8	1.0117716467344268e-9	3.9598391423930956e-5
83.0	2.2286290323400414e-8	1.6602843215657218e-9	3.84999329203738e-6	1.1331920825209101e-8	1.0109978008666994e-9	3.9598391223437e-5
84.0	2.2267036018403434e-8	1.6610835119015746e-9	3.849992774075961e-6	1.1335196051270049e-8	1.0120732575241972e-9	3.9598391097055494e-5
85.0	2.224942961360246e-8	1.6605860363174935e-9	3.849993190226361e-6	1.1330259002470123e-8	1.0115155792113956e-9	3.9598391096913396e-5
86.0	2.225441741379165e-8	1.6598018173814616e-9	3.849993712488005e-6	1.1331829278605612e-8	1.011950068476876e-9	3.959839098886905e-5
87.0	2.2254115718669123e-8	1.661046341048037e-9	3.8499931130501514e-6	1.1327602976910345e-8	1.0121849607010642e-9	3.959839118798773e-5
88.0	2.2272368382338514e-8	1.6605863747104885e-9	3.849992594909559e-6	1.1325517707111331e-8	1.0118222732143886e-9	3.959839124650754e-5
89.0	2.2271591930179665e-8	1.6595350498147183e-9	3.849993174544284e-6	1.132495734773772e-8	1.0127571769148758e-9	3.959839133413112e-5
90.0	2.226252431528206e-8	1.6627564083681113e-9	3.849993045888042e-6	1.1321592830330512e-8	1.0118351775471133e-9	3.959839143559739e-5
91.0	2.2257234175935288e-8	1.6618888153872267e-9	3.849992909275583e-6	1.1324693693359256e-8	1.0126042045531012e-9	3.959839121196445e-5
92.0	2.226213462778139e-8	1.661764871578889e-9	3.849993418873011e-6	1.1322807493852428e-8	1.0117056234083567e-9	3.9598391374233785e-5
93.0	2.2248317530608375e-8	1.6625048824999563e-9	3.849993247524913e-6	1.1327404552436969e-8	1.0118984870437213e-9	3.9598391212860856e-5
94.0	2.2263215952234265e-8	1.6622511588359723e-9	3.849993131235117e-6	1.1327235373424469e-8	1.0115498117012463e-9	3.959839148445266e-5
95.0	2.2259339033366044e-8	1.6614089855468676e-9	3.8499929355879585e-6	1.1331520422850932e-8	1.0111118862957088e-9	3.9598391508010564e-5
96.0	2.2281710781179644e-8	1.6603174858165325e-9	3.849993299340007e-6	1.1330799063906948e-8	1.0112239938378775e-9	3.959839153325225e-5
97.0	2.2267637472451785e-8	1.6604265718991482e-9	3.849992958557539e-6	1.1335268861360478e-8	1.0104819170265064e-9	3.959839176968869e-5
98.0	2.2219525680864294e-8	1.661466778726912e-9	3.849993052654519e-6	1.1334267735196006e-8	1.0107958484720743e-9	3.9598391619347834e-5
99.0	2.2232689773821926e-8	1.6620936637303546e-9	3.849992918453834e-6	1.1336126049170137e-8	1.0101322710221027e-9	3.95983920005309e-5
100.0	2.2298198360625994e-8	1.6630336205579143e-9	3.849992511848405e-6	1.1334561956836393e-8	1.010529861988929e-9	3.959839201844614e-5
101.0	2.2300936280267385e-8	1.6618759286514356e-9	3.849993905000266e-6	1.1333389008542259e-8	1.0101562479532572e-9	3.9598392369619376e-5
102.0	2.221915008721832e-8	1.6632218752677974e-9	3.849993734240363e-6	1.1332192970921998e-8	1.0102602792601165e-9	3.959839269867784e-5
103.0	2.2189552055293502e-8	1.6621694684590347e-9	3.849992771665609e-6	1.1329463961718833e-8	1.0100969458529192e-9	3.9598392672011405e-5
104.0	2.2271890749744874e-8	1.661706625337296e-9	3.849992848218893e-6	1.1329558315032209e-8	1.0098532083978583e-9	3.959839305743212e-5
105.0	2.2341106828680157e-8	1.661850328773468e-9	3.849992685135531e-6	1.1326608430990755e-8	1.0101679997004593e-9	3.9598392510029425e-5
