turn	x1	x2	y1	y2
350	1.024028e-05	-6.027112e-07	1.020314e-05	-2.241444e-07
351	1.057315e-05	4.586354e-07	1.082572e-05	-2.539045e-07
352	1.072896e-05	5.070801e-07	1.053708e-05	7.019775e-07
353	1.027207e-05	-5.650601e-07	1.018803e-05	-1.118052e-07
354	1.044955e-05	1.826257e-07	1.076020e-05	-3.495169e-07
355	1.078061e-05	6.836815e-07	1.061002e-05	6.748780e-07
356	1.035648e-05	-4.168164e-07	1.019059e-05	9.707821e-09
357	1.033426e-05	-9.554429e-08	1.069079e-05	-4.227094e-07
358	1.077676e-05	7.471970e-07	1.066773e-05	6.213109e-07
359	1.047508e-05	-1.903849e-07	1.020768e-05	1.315891e-07
360	1.025256e-05	-3.314074e-07	1.061769e-05	-4.791345e-07
361	1.071845e-05	6.933289e-07	1.070751e-05	5.468514e-07
362	1.060159e-05	8.221045e-08	1.024546e-05	2.517253e-07
363	1.022083e-05	-4.838078e-07	1.054487e-05	-5.067791e-07
364	1.061918e-05	5.270456e-07	1.072871e-05	4.530457e-07
365	1.070569e-05	3.555963e-07	1.029318e-05	3.656285e-07
366	1.024547e-05	-5.214842e-07	1.048160e-05	-5.109203e-07
367	1.049490e-05	2.813406e-07	1.073080e-05	3.489323e-07
368	1.077239e-05	5.746097e-07	1.035088e-05	4.665064e-07
369	1.031711e-05	-4.309271e-07	1.043105e-05	-4.967301e-07
370	1.036972e-05	1.636470e-09	1.071862e-05	2.392974e-07
371	1.078696e-05	6.937685e-07	1.041708e-05	5.526419e-07
372	1.042904e-05	-2.360721e-07	1.039088e-05	-4.631176e-07
373	1.027352e-05	-2.600594e-07	1.069355e-05	1.233349e-07
374	1.074478e-05	6.944243e-07	1.047850e-05	6.187973e-07
375	1.056068e-05	2.506529e-08	1.036586e-05	-4.068662e-07
376	1.022310e-05	-4.566851e-07	1.065794e-05	2.792946e-09
377	1.065967e-05	5.698308e-07	1.053877e-05	6.654704e-07
378	1.068390e-05	3.074730e-07	1.035400e-05	-3.285824e-07
379	1.022242e-05	-5.407181e-07	1.060420e-05	-1.180213e-07
380	1.053953e-05	3.407708e-07	1.059334e-05	6.911763e-07
381	1.077837e-05	5.582849e-07	1.036041e-05	-2.287590e-07
382	1.027353e-05	-4.941462e-07	1.054399e-05	-2.349344e-07
383	1.039820e-05	5.697374e-08	1.063258e-05	6.893398e-07
384	1.082763e-05	7.248378e-07	1.038623e-05	-1.114242e-07
385	1.037614e-05	-3.251132e-07	1.047660e-05	-3.372872e-07
386	1.026341e-05	-2.321161e-07	1.066158e-05	6.613033e-07
387	1.081111e-05	7.699502e-07	1.043038e-05	1.616906e-08
388	1.051985e-05	-6.406389e-08	1.041372e-05	-4.193335e-07
389	1.017354e-05	-4.681271e-07	1.066669e-05	6.061395e-07
390	1.072577e-05	6.763321e-07	1.049012e-05	1.472676e-07
391	1.067187e-05	2.361556e-07	1.036262e-05	-4.785623e-07
392	1.015060e-05	-5.946305e-07	1.064377e-05	5.319136e-07
393	1.060047e-05	4.627631e-07	1.056433e-05	2.691763e-07
394	1.078996e-05	5.144230e-07	1.032180e-05	-5.051575e-07
395	1.019237e-05	-5.905904e-07	1.060323e-05	4.327339e-07
396	1.045675e-05	1.858978e-07	1.064162e-05	3.808414e-07
397	1.085926e-05	7.138413e-07	1.030084e-05	-5.061563e-07
398	1.028779e-05	-4.628937e-07	1.053976e-05	3.253181e-07
399	1.031584e-05	-1.035442e-07	1.071520e-05	4.753866e-07
