# solver=pic plane=x turns=8192 n_macro=100000 records=8192
# q_bare=0.31 xi=0.005000000000000001
# q_sigma=0.3100018030288964 q_pi=0.3159968226010414 lambda=1.1990039144289975
tune	amp_sigma	amp_pi
0.0408935546875	2.9262437391173968e-8	3.557965508717788e-5
0.041015625	3.334966066213583e-8	3.302272942208194e-5
0.0411376953125	4.2444922184687754e-9	9.813785320555097e-6
0.041259765625	1.646704888384697e-8	1.7856900241695758e-5
0.0413818359375	1.2514194939527019e-8	5.747206893447849e-6
0.04150390625	3.199804726206642e-8	2.9049140730473454e-5
0.0416259765625	2.845425364544648e-8	4.647966528041224e-5
0.041748046875	2.7091540093524598e-8	6.27610399597897e-5
0.0418701171875	2.11030659924392e-8	6.095787693194593e-5
0.0419921875	3.261128043738761e-8	2.375413922922642e-5
0.0421142578125	2.9680840268211254e-8	2.1830933721635305e-5
0.042236328125	2.6872245378849914e-8	3.604959466648879e-5
0.0423583984375	4.8699354914916165e-8	2.7773802517249123e-5
0.04248046875	5.2213896764001735e-8	1.4868458937056088e-5
0.0426025390625	1.3934825433199161e-8	2.9170634784708054e-5
0.042724609375	3.709186450847815e-8	3.386992688820043e-5
0.0428466796875	4.1840408159385495e-8	2.06122958789278e-5
0.04296875	2.3913260427774965e-8	5.7425481064364925e-6
0.0430908203125	1.3840936200630592e-8	1.2428962915204961e-5
0.043212890625	3.3702100515847384e-8	1.743559258469204e-5
0.0433349609375	5.763290181117065e-8	1.3443639208253934e-5
0.04345703125	8.42129800342281e-9	2.1500370316472498e-5
0.0435791015625	6.842811880354763e-8	2.8672891918179127e-5
0.043701171875	5.4110490449181245e-8	2.838797639037027e-5
0.0438232421875	6.861519766390704e-9	3.103212429940658e-5
0.0439453125	3.825102607748975e-8	4.2691404225468685e-5
0.0440673828125	2.563782860056553e-8	3.5272966275746155e-5
0.044189453125	3.2387877768890104e-8	1.56331385550756e-5
0.0443115234375	3.5956972791184564e-8	2.5226475474134476e-5
0.04443359375	4.154312465216407e-8	2.2747069648155032e-5
0.0445556640625	4.1197495884182665e-8	1.4387992139607127e-5
0.044677734375	1.8862869600520498e-8	2.7597539346311417e-5
0.0447998046875	4.3402072211664326e-8	1.889406667955676e-5
0.044921875	9.603029543830176e-9	9.992435531394168e-6
0.0450439453125	4.137142148161853e-8	1.087623461857375e-5
0.045166015625	2.8512067766622166e-8	3.2111616833072194e-5
0.0452880859375	3.0365985312068974e-8	3.870097952281687e-5
0.04541015625	7.535557030749461e-9	3.576057628202294e-5
0.0455322265625	2.813232192566219e-8	2.7700192788015965e-5
0.045654296875	1.650314403713785e-8	2.7006233612796976e-5
0.0457763671875	5.3930703641927515e-8	3.2011415419952e-5
0.0458984375	4.324396054888101e-8	2.930283135451295e-5
0.0460205078125	2.8099740338482952e-8	1.4775513222315107e-5
0.046142578125	4.7917309932702304e-8	8.397788408267692e-6
0.0462646484375	3.632696460327906e-8	3.2611480159216407e-6
0.04638671875	3.1725015494405564e-8	3.0803177793995274e-6
0.0465087890625	1.0147601120901798e-8	3.931054612164186e-6
0.046630859375	4.462926808655237e-8	4.439488282538831e-6
0.0467529296875	4.335456701996586e-8	8.771830604210228e-6
0.046875	7.808328735816686e-8	9.339808553541696e-6
0.0469970703125	9.570046298645253e-8	7.129870883427448e-6
0.047119140625	9.709845695325821e-8	2.9412545722780564e-6
0.0472412109375	4.6879089941095577e-8	1.1690177280279462e-6
0.04736328125	9.294674806244834e-9	2.3348177420718426e-6
0.0474853515625	1.8222901256460323e-8	2.6051749668659193e-6
0.047607421875	4.871768237105088e-8	1.1453714858761292e-6
0.0477294921875	1.0497931604733309e-7	9.419721197799904e-7
0.0478515625	1.6305309624436242e-7	4.7062313497496134e-7
0.0479736328125	1.6180593533894848e-7	6.62029005370731e-7
0.048095703125	9.478797911555647e-8	8.271697892890007e-7
