turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.0428842304874772e-8	1.6115669894774362e-9	3.849936673285857e-6	1.1281162183209662e-8	1.0034722142894757e-9	3.959845975238462e-5
1.0	2.1034289072264094e-8	1.6261377309549465e-9	3.849936174572772e-6	1.1285146445992036e-8	1.0062257854774076e-9	3.9598459955646733e-5
2.0	2.1126702904294574e-8	1.624042581245249e-9	3.849937789563498e-6	1.1298372764946322e-8	1.0058512316162978e-9	3.9598459782580135e-5
3.0	2.0967274642975222e-8	1.6339420389913548e-9	3.849937138289634e-6	1.1321312507939693e-8	1.0087820239952352e-9	3.959845929873794e-5
4.0	2.0811726582105827e-8	1.6449589712504465e-9	3.849937105590057e-6	1.1333457576379189e-8	1.0090652489152257e-9	3.959845975653569e-5
5.0	2.149605553218235e-8	1.6374027929319681e-9	3.849936929363916e-6	1.1345330296075749e-8	1.009321580722868e-9	3.95984591738859e-5
6.0	2.206097219173279e-8	1.6445048169389526e-9	3.849937317596011e-6	1.135841588949304e-8	1.010906696142787e-9	3.959845948676521e-5
7.0	2.1626924838233206e-8	1.6387186238501948e-9	3.849937158098004e-6	1.1365001596140116e-8	1.0099473035894452e-9	3.959845912912964e-5
8.0	2.145282238947096e-8	1.6400984511275856e-9	3.849937088837387e-6	1.136016716282589e-8	1.0118772327892535e-9	3.9598459507854336e-5
9.0	2.1887706955482165e-8	1.6492229556158846e-9	3.849937320815614e-6	1.135402877271071e-8	1.0111119376101464e-9	3.959845983934608e-5
10.0	2.2585886834180706e-8	1.6443188466801985e-9	3.849937041913778e-6	1.133661216490929e-8	1.0128449437673007e-9	3.959845925667005e-5
11.0	2.2374990670262714e-8	1.6496684059931068e-9	3.84993715280803e-6	1.1317141542999944e-8	1.012744349431131e-9	3.959845988052762e-5
12.0	2.1900873461117098e-8	1.6521521205377616e-9	3.849937195554172e-6	1.1305969226542408e-8	1.0132824765973974e-9	3.9598459024695827e-5
13.0	2.2043963595411348e-8	1.648862733868753e-9	3.849937900058561e-6	1.1296755084771463e-8	1.0136479868967288e-9	3.959845960227526e-5
14.0	2.2454336611431105e-8	1.653710211470356e-9	3.849937269017005e-6	1.1290879814573413e-8	1.0132139275950673e-9	3.959845910940771e-5
15.0	2.2467503253351704e-8	1.6520705718235754e-9	3.849936698768678e-6	1.1291549093756976e-8	1.0135963034250873e-9	3.9598459078650795e-5
16.0	2.2242461531870106e-8	1.6477998213802948e-9	3.849936814094814e-6	1.1301267495591866e-8	1.0122154746617216e-9	3.959845925771293e-5
17.0	2.2191056092178097e-8	1.6482232533857606e-9	3.8499370389978566e-6	1.131098697772337e-8	1.0122698531741147e-9	3.9598458465286035e-5
18.0	2.2247755802267908e-8	1.6489942505984906e-9	3.849937158942253e-6	1.1324365442346137e-8	1.0105682779133878e-9	3.959845934923742e-5
19.0	2.224856729161679e-8	1.6498565954131856e-9	3.8499374172482474e-6	1.1334431579031418e-8	1.0101739199938236e-9	3.959845831802739e-5
20.0	2.2296601318552888e-8	1.6503650547066267e-9	3.849937647672274e-6	1.1344599337038345e-8	1.0092016021681606e-9	3.959845946872078e-5
21.0	2.2351213368058465e-8	1.6510670808238998e-9	3.849936623405365e-6	1.1345456351104255e-8	1.0089452117434156e-9	3.959845860798562e-5
22.0	2.228519477700471e-8	1.6512463313529e-9	3.84993672754598e-6	1.1350383289085796e-8	1.008414506527199e-9	3.9598459603846046e-5
23.0	2.2209624982273008e-8	1.6506064229483814e-9	3.849936713300651e-6	1.134214523543151e-8	1.0081614855851638e-9	3.9598459165736225e-5
24.0	2.2214409988678655e-8	1.652260119640008e-9	3.849937488913732e-6	1.1336453084233594e-8	1.008134617943034e-9	3.9598459440383886e-5
25.0	2.2366219281636966e-8	1.651310478884532e-9	3.849936872703507e-6	1.1327243083835108e-8	1.0079839733917807e-9	3.9598459591413174e-5
26.0	2.2354375879904867e-8	1.6501610307136057e-9	3.849937242655472e-6	1.1319930668789773e-8	1.008385514252994e-9	3.959845929147423e-5
27.0	2.2295754367182633e-8	1.6519724776083697e-9	3.8499371331066915e-6	1.1315123316813154e-8	1.0082398899231822e-9	3.959845990490963e-5
28.0	2.226628674393507e-8	1.6510532204178564e-9	3.849936935850569e-6	1.1313394661563347e-8	1.008954372697856e-9	3.959845946438009e-5
29.0	2.230102090195573e-8	1.6517796303983117e-9	3.8499364613702205e-6	1.1315864971432077e-8	1.0087005897220435e-9	3.9598460067379825e-5
30.0	2.2314575357609027e-8	1.653362608837497e-9	3.849937165580029e-6	1.1318267813735632e-8	1.009589398016503e-9	3.9598459807229634e-5
31.0	2.230863927225502e-8	1.652626576710238e-9	3.849937252538119e-6	1.1324815439561396e-8	1.0094747494946397e-9	3.959846010658877e-5
32.0	2.2333383744895996e-8	1.6518496359874667e-9	3.84993704403531e-6	1.132765280526397e-8	1.0103643458317746e-9	3.959846021199231e-5
33.0	2.2328929131930078e-8	1.653120938710538e-9	3.849937443590409e-6	1.133275991397275e-8	1.010649277283291e-9	3.959845995375578e-5
34.0	2.2292892601975908e-8	1.6523615733668797e-9	3.849937470574205e-6	1.1330817478792264e-8	1.0111732264554362e-9	3.9598460032762544e-5
35.0	2.2279766394752978e-8	1.6515420006661286e-9	3.849936716406865e-6	1.133334933257983e-8	1.0120030825960372e-9	3.9598459516011304e-5
