turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.042908293953415e-8	1.6115840823421875e-9	3.8499871731240865e-6	1.1281249147272375e-8	1.0034676489862682e-9	3.959997587408601e-5
1.0	2.090262397725706e-8	1.6247418687762557e-9	3.849987607828273e-6	1.1285580509656448e-8	1.0051166899559984e-9	3.959997592519194e-5
2.0	2.1009333550016828e-8	1.6231210069528048e-9	3.849988246065155e-6	1.1296913221756465e-8	1.0049518250982652e-9	3.9599976138324344e-5
3.0	2.085426342470048e-8	1.6317864428009277e-9	3.849988464376778e-6	1.1314863986927033e-8	1.007041275648122e-9	3.959997582173269e-5
4.0	2.0730217334286973e-8	1.64484262993815e-9	3.849988001685758e-6	1.132584550531764e-8	1.0077535151347322e-9	3.9599976216526525e-5
5.0	2.132704153435465e-8	1.634562315019682e-9	3.849987529753467e-6	1.1335152678509751e-8	1.0080708472104623e-9	3.959997573437579e-5
6.0	2.19019327217333e-8	1.6426836187863943e-9	3.849986800590139e-6	1.1345515498983017e-8	1.0093131168848322e-9	3.959997588220905e-5
7.0	2.1530888712510655e-8	1.6364810790129942e-9	3.849987651461778e-6	1.1351055746116892e-8	1.0089468602706913e-9	3.959997553640223e-5
8.0	2.133431197635332e-8	1.6380946984405618e-9	3.849988031269912e-6	1.1348907229102854e-8	1.0100979720700601e-9	3.959997537698086e-5
9.0	2.1694667128598395e-8	1.6499641211425346e-9	3.849987894588443e-6	1.1342113282547091e-8	1.0097775237998722e-9	3.95999755499249e-5
10.0	2.244732725408017e-8	1.6435967538520329e-9	3.849988131869798e-6	1.1329354499943021e-8	1.0112132520830179e-9	3.9599975195045394e-5
11.0	2.231782043901474e-8	1.6499867542084195e-9	3.849987736958256e-6	1.1307522210104707e-8	1.0114492848714953e-9	3.959997548293466e-5
12.0	2.183101304851438e-8	1.651493893717228e-9	3.8499872030393775e-6	1.1299228380643809e-8	1.0122306034854627e-9	3.959997493128656e-5
13.0	2.1909814475842635e-8	1.6499288151386602e-9	3.849987751525322e-6	1.1289380063313127e-8	1.0125217802744623e-9	3.9599975081922044e-5
14.0	2.233554566971264e-8	1.6538560640974602e-9	3.849988413876239e-6	1.1286051413694348e-8	1.012532587681321e-9	3.9599974906547396e-5
15.0	2.2446453968080778e-8	1.6495603673693699e-9	3.849987282505932e-6	1.1285833930236513e-8	1.0125371612724605e-9	3.959997479749472e-5
16.0	2.2189527467436912e-8	1.6481682008908214e-9	3.8499870109585996e-6	1.1293759763939618e-8	1.011503313152299e-9	3.9599974702928e-5
17.0	2.2080816958591824e-8	1.6480306402745232e-9	3.8499878855048405e-6	1.1302211211377825e-8	1.0116921242731176e-9	3.95999742772056e-5
18.0	2.215718058953048e-8	1.6487007739863656e-9	3.8499876020603826e-6	1.131451120856985e-8	1.0101202387396975e-9	3.959997427315327e-5
19.0	2.2204932306664775e-8	1.6510202458627046e-9	3.849988177978395e-6	1.1325207642282608e-8	1.010213442876454e-9	3.959997395363568e-5
20.0	2.2212486485839024e-8	1.653109900422117e-9	3.849988022283561e-6	1.1336597740761188e-8	1.0091475505196496e-9	3.9599974031704005e-5
21.0	2.224516798417067e-8	1.6525146579649616e-9	3.849986790598227e-6	1.1337476886892619e-8	1.0091460566437544e-9	3.959997401548413e-5
22.0	2.2194559287700554e-8	1.653074267260295e-9	3.849986884711972e-6	1.1343172046190713e-8	1.0086104953926005e-9	3.9599974011403926e-5
23.0	2.2152863955660465e-8	1.6522479927696347e-9	3.849987668600538e-6	1.133505282867208e-8	1.0083262416952882e-9	3.959997447462156e-5
24.0	2.2128425782200478e-8	1.6511275959440573e-9	3.8499879011953966e-6	1.1329434593064257e-8	1.0083181938382739e-9	3.959997415516682e-5
25.0	2.223757445691098e-8	1.6506661738286865e-9	3.849988064482337e-6	1.131987601815033e-8	1.007709868214944e-9	3.959997463507529e-5
26.0	2.228495577039093e-8	1.6520854583833455e-9	3.849987581277227e-6	1.1312565401098245e-8	1.0081530389774407e-9	3.9599974198344734e-5
27.0	2.2218325181188188e-8	1.6519667890366622e-9	3.849986533846682e-6	1.1304513689289604e-8	1.0074812480540556e-9	3.9599974824521376e-5
28.0	2.2178263443442956e-8	1.6523889851191277e-9	3.849986410808652e-6	1.1303979509319364e-8	1.0083302881238442e-9	3.9599974634047315e-5
29.0	2.2174849920436862e-8	1.6547556591950599e-9	3.849987495484735e-6	1.1302315673997973e-8	1.008100201260127e-9	3.9599975173129806e-5
30.0	2.222444652429989e-8	1.6547648018237027e-9	3.849988308999652e-6	1.1308534253116486e-8	1.0089096432304193e-9	3.959997514261427e-5
31.0	2.2260914264917355e-8	1.6545248845351366e-9	3.849988172613909e-6	1.131335399668994e-8	1.0092369504034803e-9	3.9599975371131645e-5
32.0	2.2235627592272203e-8	1.6539212439169433e-9	3.8499874689273285e-6	1.1320699672150375e-8	1.009527747795761e-9	3.959997546655848e-5
33.0	2.223395364506133e-8	1.654458008017328e-9	3.849987142548956e-6	1.1328795776820227e-8	1.0102478490364852e-9	3.959997526675189e-5
34.0	2.2175667959332816e-8	1.6541600066211246e-9	3.849986457211006e-6	1.132989331848762e-8	1.0099361493978974e-9	3.95999756241161e-5
35.0	2.2214104393205283e-8	1.6549294442811313e-9	3.8499867948059516e-6	1.1335228606672506e-8	1.010590525778599e-9	3.9599975069008335e-5
36.0	2.2259774317103863e-8	1.6560873309243778e-9	3.849987703990207e-6	1.1328922807485705e-8	1.0100823549628484e-9	3.959997546339265e-5
37.0	2.2276066704539978e-8	1.6563238639938188e-9	3.849988424695643e-6	1.1328947554462748e-8	1.010437970095988e-9	3.959997496391462e-5
38.0	2.2225374738376976e-8	1.6566520229911421e-9	3.8499878667967745e-6	1.1319951496156999e-8	1.0102299315875193e-9	3.9599975171178845e-5
39.0	2.220342279834923e-8	1.6561373108200741e-9	3.849987228128054e-6	1.1318737160302894e-8	1.0105502460523277e-9	3.959997487663867e-5
40.0	2.224633281542225e-8	1.6562999134631533e-9	3.849986988277822e-6	1.1310045516173626e-8	1.010651951469715e-9	3.959997493355125e-5
41.0	2.228268088602534e-8	1.6580783665567247e-9	3.849986252664692e-6	1.1312066769230546e-8	1.0106536172434682e-9	3.959997487265461e-5
42.0	2.2239667325668398e-8	1.6562510660783094e-9	3.849986898519715e-6	1.1306399482352221e-8	1.0107315645700352e-9	3.9599974879968084e-5
43.0	2.2232784230294536e-8	1.6582867357695798e-9	3.849988077337155e-6	1.1313844464527795e-8	1.0099068573404962e-9	3.959997488243894e-5
44.0	2.2227911854359055e-8	1.6588478836250741e-9	3.849988545961271e-6	1.1314018494215732e-8	1.009775313246367e-9	3.959997489812057e-5
45.0	2.2273493153275372e-8	1.658839828825735e-9	3.849987577465205e-6	1.132227122264985e-8	1.0087851446959342e-9	3.959997488249156e-5
46.0	2.222453945278793e-8	1.658982371245635e-9	3.849986919876714e-6	1.132523552165362e-8	1.0088275684093448e-9	3.959997488372861e-5
47.0	2.2217338531372463e-8	1.6583376858391962e-9	3.8499874313595945e-6	1.132957166573025e-8	1.0086113821709422e-9	3.959997493070474e-5
48.0	2.2260888853010972e-8	1.6591114419633943e-9	3.849986954769174e-6	1.1331766521130076e-8	1.0088335141177136e-9	3.9599974776443806e-5
49.0	2.2274327515480793e-8	1.6574003287912967e-9	3.849987411114588e-6	1.1330225208309213e-8	1.0092154682148926e-9	3.95999749426919e-5
50.0	2.2243822924833235e-8	1.6591273287263792e-9	3.849988388473992e-6	1.1330289192008212e-8	1.0093032114011425e-9	3.959997469573218e-5
51.0	2.220350865781426e-8	1.659323617836019e-9	3.849988049112317e-6	1.132456489731267e-8	1.0095161505725763e-9	3.959997493625604e-5
52.0	2.2256334676242317e-8	1.6592790765282623e-9	3.849987051540228e-6	1.132346463094517e-8	1.0093526682172613e-9	3.9599974898801964e-5
53.0	2.2310688340914714e-8	1.6609829789825644e-9	3.849987271729471e-6	1.1315662731398228e-8	1.009421353585515e-9	3.9599975040777425e-5
54.0	2.224546824794639e-8	1.6597023786500307e-9	3.8499876489814915e-6	1.1316843551067297e-8	1.0092307873467944e-9	3.9599974965631284e-5
55.0	2.21950503235101e-8	1.659512987056208e-9	3.849987035143028e-6	1.1311873782229059e-8	1.009420736592465e-9	3.95999748764655e-5
56.0	2.2254236811853043e-8	1.6586493398739083e-9	3.849987534001266e-6	1.1317840130783845e-8	1.0095517249481284e-9	3.9599974765617905e-5
57.0	2.2320394125727695e-8	1.658132140456598e-9	3.849987699923451e-6	1.131736008926846e-8	1.0099298850769252e-9	3.959997459438992e-5
58.0	2.2287983300263398e-8	1.6583320221020799e-9	3.849986957712834e-6	1.1325269700663039e-8	1.0102076002349894e-9	3.959997454619104e-5
59.0	2.218660468652114e-8	1.6573587912677353e-9	3.849987402601243e-6	1.132612994639154e-8	1.0105886882994197e-9	3.959997449507986e-5
60.0	2.2265606968616952e-8	1.6590089182939902e-9	3.8499875686864315e-6	1.133032093538208e-8	1.0108630372109096e-9	3.9599974562637586e-5
61.0	2.2319014293383984e-8	1.660492248535355e-9	3.849987241668617e-6	1.1329373715189936e-8	1.0108129306489503e-9	3.959997461842514e-5
62.0	2.2285822826478632e-8	1.6600779604994921e-9	3.849987090998269e-6	1.1328561875900274e-8	1.0109310057918383e-9	3.959997456675608e-5
63.0	2.2213496076948345e-8	1.6596275554992223e-9	3.849987683539903e-6	1.1325911151538626e-8	1.0105565996742292e-9	3.9599974472733434e-5
64.0	2.2256783752614607e-8	1.6596728754117585e-9	3.849986934391654e-6	1.1321390147998869e-8	1.0105412268225948e-9	3.9599974417023535e-5
65.0	2.232920857005975e-8	1.6592831141759544e-9	3.849986675768076e-6	1.1317782486615607e-8	1.0101676817547824e-9	3.959997422807793e-5
66.0	2.2275687681187155e-8	1.6599100144834481e-9	3.849987628222858e-6	1.1312457862146878e-8	1.0102557175569714e-9	3.95999743472205e-5
67.0	2.2223323182258326e-8	1.660133205545398e-9	3.8499877735233766e-6	1.1312666609560762e-8	1.010144492477237e-9	3.959997438557879e-5
68.0	2.2278778375699177e-8	1.6598573670542946e-9	3.84998715014243e-6	1.1310520223744218e-8	1.0101292273718962e-9	3.959997447647311e-5
69.0	2.2308258211576353e-8	1.6612132833541903e-9	3.849986928618607e-6	1.1316513753061678e-8	1.0103059857602115e-9	3.9599974568358846e-5
70.0	2.2294103644711704e-8	1.6618375172583006e-9	3.849987468135726e-6	1.1319039638126602e-8	1.0100190887377704e-9	3.959997454674604e-5
71.0	2.2218614702115356e-8	1.6619075057109535e-9	3.8499868589926734e-6	1.1326018191576007e-8	1.0102078340787176e-9	3.959997471426672e-5
72.0	2.225264057948019e-8	1.6616291562980762e-9	3.849987044095906e-6	1.1329144123619861e-8	1.0097225391059394e-9	3.9599974698680144e-5
73.0	2.2298293980495637e-8	1.6623037654006516e-9	3.849987632879509e-6	1.1332823957102979e-8	1.0098610152581994e-9	3.959997495656454e-5
74.0	2.2277561463801826e-8	1.662878233223248e-9	3.849987500884414e-6	1.1334094340949711e-8	1.0093528985066202e-9	3.959997493864586e-5
75.0	2.2248213323484808e-8	1.6621631729513685e-9	3.849987020954307e-6	1.1332723993936335e-8	1.0091228917148316e-9	3.959997505908704e-5
76.0	2.2267545979019208e-8	1.6612812558586405e-9	3.84998696342097e-6	1.1331422142477276e-8	1.0091002892949077e-9	3.959997488952836e-5
77.0	2.226466305137613e-8	1.660184184190875e-9	3.849987331042636e-6	1.1325672113838318e-8	1.0086688354334144e-9	3.959997480877305e-5
78.0	2.2298788679761968e-8	1.6619648489468215e-9	3.849987466395131e-6	1.1322376880029969e-8	1.0091174673588564e-9	3.959997452080033e-5
79.0	2.226944804924658e-8	1.6617133729947147e-9	3.849986805176279e-6	1.131495224405499e-8	1.0088018546775457e-9	3.959997427088425e-5
80.0	2.228395862978347e-8	1.6632694149569318e-9	3.849987023944793e-6	1.131333901856506e-8	1.0091609668840088e-9	3.9599974069330205e-5
81.0	2.2284063521897924e-8	1.66603062994952e-9	3.849987531619668e-6	1.1309478450580391e-8	1.0090677727985693e-9	3.959997396745485e-5
82.0	2.226656486715344e-8	1.665138891130709e-9	3.849986882425586e-6	1.1312690181752774e-8	1.0092593638232304e-9	3.959997417751666e-5
83.0	2.231781933395328e-8	1.6647566997343327e-9	3.849987329919549e-6	1.1314447327767715e-8	1.009381059138983e-9	3.959997401361166e-5
84.0	2.2274600392082992e-8	1.6640363156528953e-9	3.849987753151105e-6	1.1319493873900058e-8	1.0093677424558358e-9	3.9599974516561866e-5
85.0	2.2269357877503452e-8	1.6622178776852558e-9	3.8499872469200405e-6	1.13244236338206e-8	1.0097422075146467e-9	3.959997417016824e-5
86.0	2.229155241981282e-8	1.6604281532594986e-9	3.849986470314055e-6	1.1327242802027417e-8	1.0097786158545691e-9	3.9599974714872595e-5
87.0	2.2310500829782042e-8	1.6618284531412696e-9	3.849987373445243e-6	1.1332304510383351e-8	1.0101019015423701e-9	3.9599974360192645e-5
88.0	2.2284353341153e-8	1.6633761331835192e-9	3.8499874800968945e-6	1.1331234402591341e-8	1.0102935785304072e-9	3.959997476353009e-5
89.0	2.222998056101001e-8	1.6647846010554406e-9	3.849987035557924e-6	1.1334111750602006e-8	1.010422415919851e-9	3.95999745297284e-5
90.0	2.227387493750254e-8	1.6666688800274816e-9	3.8499877375388945e-6	1.1328595349260955e-8	1.0106665944784006e-9	3.9599974664674535e-5
91.0	2.2352780664597377e-8	1.6676520374652793e-9	3.84998784423909e-6	1.1328091688230275e-8	1.0109665535270502e-9	3.959997469790635e-5
92.0	2.226416308263572e-8	1.6646527345476994e-9	3.849986988683103e-6	1.1318734579078349e-8	1.0110194045425776e-9	3.9599974579801793e-5
93.0	2.222214118613559e-8	1.6642131080046557e-9	3.8499862791522765e-6	1.1318614082410039e-8	1.011084490039046e-9	3.9599975030560697e-5
94.0	2.225010825741897e-8	1.662924869223775e-9	3.849987149754255e-6	1.1312021283759375e-8	1.0110213645730065e-9	3.9599974599340994e-5
95.0	2.2357719209340435e-8	1.661710232378833e-9	3.849986908073615e-6	1.1314611918703848e-8	1.010850536733438e-9	3.959997503151803e-5
96.0	2.2314636727953957e-8	1.6625551910477286e-9	3.84998762538256e-6	1.1311492644403364e-8	1.0105851697039726e-9	3.9599974479675364e-5
97.0	2.2184161274330364e-8	1.6655090368958013e-9	3.849987418613141e-6	1.1315442130150137e-8	1.010402418990841e-9	3.9599974812408154e-5
98.0	2.2259170914964757e-8	1.6661418614965523e-9	3.8499873208232975e-6	1.1316852106048153e-8	1.0104967728751033e-9	3.959997458584518e-5
99.0	2.2342292889360685e-8	1.6668230165031467e-9	3.849986945918732e-6	1.1321716972792487e-8	1.010005481299498e-9	3.95999746178921e-5
100.0	2.229444225329782e-8	1.6666695919952974e-9	3.849986691713733e-6	1.1326430169491481e-8	1.0101260322713184e-9	3.959997470352264e-5
101.0	2.22051938864536e-8	1.665462033582244e-9	3.8499869490344365e-6	1.1327988918131315e-8	1.0095402232823984e-9	3.959997456611602e-5
102.0	2.2223058766309406e-8	1.6637836394936595e-9	3.849987293315588e-6	1.1332210266695446e-8	1.0093785052647306e-9	3.959997484013575e-5
103.0	2.235998491643809e-8	1.6644211689327777e-9	3.849987357650007e-6	1.1329253395695976e-8	1.009055031268551e-9	3.9599974706149856e-5
104.0	2.2290697460261954e-8	1.66499905430594e-9	3.8499869336029785e-6	1.1331972294655323e-8	1.0090081921266526e-9	3.959997492562461e-5
105.0	2.2184489647666467e-8	1.6658517726514385e-9	3.849987488380617e-6	1.1326081984239713e-8	1.009143511386054e-9	3.9599974946769995e-5
106.0	2.2260456954623673e-8	1.6674678909802503e-9	3.849987791814331e-6	1.1327200758213016e-8	1.0088402551213033e-9	3.959997513780495e-5
107.0	2.2317258107565548e-8	1.6682227847918127e-9	3.849987400166361e-6	1.132133700921181e-8	1.009293392505278e-9	3.959997504208315e-5
108.0	2.23201762343915e-8	1.6680759411283041e-9	3.849986644145049e-6	1.132219663643351e-8	1.0087517780254272e-9	3.959997512680013e-5
109.0	2.2197305976700865e-8	1.6675502839509752e-9	3.84998702995109e-6	1.131844596553309e-8	1.0091981934584184e-9	3.95999748763966e-5
110.0	2.2284495349166014e-8	1.6685746084526698e-9	3.849987152357787e-6	1.1320615263213062e-8	1.009038975391331e-9	3.9599974862507584e-5
111.0	2.234128081189748e-8	1.6663182345885393e-9	3.849987181614039e-6	1.1317404318848226e-8	1.009489534580253e-9	3.9599974678757956e-5
112.0	2.2296125516296046e-8	1.6665882810584147e-9	3.849987514999734e-6	1.1321518589173361e-8	1.009609342045423e-9	3.9599974439645305e-5
113.0	2.2233545486538573e-8	1.6672987679223402e-9	3.849987791911875e-6	1.132206633168036e-8	1.0096899415217772e-9	3.9599974630268945e-5
