freq	amp_e_x	amp_p_x	amp_e_y	amp_p_y
0.045166015625	4.800908895978865e-6	4.4458966299823515e-8	3.116966129849457e-7	3.025972415243296e-8
0.04541015625	3.816981324730709e-6	2.258998552722992e-8	4.0388678200635267e-8	8.13278714329774e-9
0.045654296875	2.6010959442126634e-6	2.22752410719758e-8	5.724114909590446e-7	2.5135681089293265e-8
0.0458984375	3.301532228171322e-6	4.144761669667004e-8	4.030293463025818e-7	2.5208890323889265e-8
0.046142578125	3.311987083669669e-6	1.8734641573955312e-8	5.997552772859087e-7	4.635454175639509e-8
0.04638671875	2.977722055017986e-6	3.167296581502119e-8	1.1619420701702244e-6	6.060275525327897e-8
0.046630859375	2.916683857370715e-6	3.982287082441607e-8	1.412308376932225e-6	1.0220056223222725e-7
0.046875	1.076442238968771e-6	4.076001004909557e-8	8.948548042154574e-7	1.2054465440618122e-7
0.047119140625	3.109626061664338e-6	5.054488970031049e-8	6.298327688824009e-7	8.525329710439145e-8
0.04736328125	3.7129518187254403e-6	2.802702065089216e-8	9.299324966147071e-7	6.303579595873729e-8
0.047607421875	1.4630314508242867e-6	2.3489375845169428e-8	5.874874795406466e-8	1.2499443247075453e-8
0.0478515625	3.5390779768834324e-6	2.8784167317418475e-8	6.89495580824001e-7	2.334523401282499e-8
0.048095703125	3.729350295591913e-6	4.1944207312878954e-8	2.4749515898063553e-7	4.4635995903208316e-8
0.04833984375	1.4951293111330486e-6	3.304766296297302e-8	3.113791775808308e-7	5.769065978401657e-8
0.048583984375	2.631869779607027e-6	2.1211625074593402e-8	4.5436964387895205e-7	4.963353106322247e-8
0.048828125	1.966788941727848e-6	3.8409129713021576e-8	2.033294274429938e-7	1.2352561300354601e-7
0.049072265625	1.7757616537022275e-6	1.4773448586719265e-8	6.900808703916818e-7	1.6428109642701852e-7
0.04931640625	5.055783275834272e-6	4.492159852935129e-8	5.176420907783598e-7	7.288352746023085e-8
0.049560546875	5.553821792485975e-6	4.0657275719478973e-8	7.539811390978916e-7	3.8349370740823374e-8
0.0498046875	2.097046343178388e-6	4.288780095752254e-8	3.750682533162588e-7	2.850741982349493e-8
0.050048828125	3.855903738430703e-6	5.953258683968786e-8	7.151793074174283e-7	1.0012197906184584e-8
0.05029296875	3.7852763059711003e-6	9.08815612559529e-8	5.644111035849627e-7	3.548770182159674e-8
0.050537109375	5.49312073498878e-6	5.49241255298603e-8	1.1318558719324291e-6	8.121660088364273e-8
0.05078125	2.0673565741994645e-6	6.562573956816179e-8	1.9919652248073336e-6	9.969810978924948e-8
0.051025390625	1.5401706763297605e-6	8.821094049471518e-8	1.0149431532518906e-6	9.91829321246455e-8
0.05126953125	1.9184240463941332e-6	5.798373557682035e-8	8.49711768318094e-7	4.4674990291956486e-8
0.051513671875	5.119053563651319e-6	4.951597744488616e-8	8.893150681460813e-7	5.3853539829182154e-8
0.0517578125	6.7616114238009444e-6	7.153635814036419e-8	1.3822755131664658e-6	3.8969068550519805e-8
0.052001953125	5.675200251863874e-6	5.3231954114547556e-8	1.832000821421924e-6	4.492196973537634e-8
0.05224609375	4.509425004225008e-6	3.553996741195871e-8	1.4141007879047112e-6	5.088483947954799e-8
0.052490234375	3.7554125355939966e-6	5.042709459904046e-8	1.4920346851714246e-6	9.79341397742678e-8
0.052734375	1.9540497560308815e-6	3.327777410475718e-8	6.815664642096923e-7	8.348093049142954e-8
0.052978515625	3.4521665812281974e-6	5.004628123973167e-9	1.4166338216398137e-7	7.800563577169112e-8
0.05322265625	4.190418133645097e-6	4.0864875010645827e-8	1.8176019966500972e-6	9.57555241561759e-8
0.053466796875	1.8895494408013085e-6	3.1277354678674644e-8	1.3193163945535843e-6	2.292966797870264e-7
0.0537109375	4.7317905859537746e-6	3.121441362074177e-8	7.096497862197316e-6	1.6973366743392657e-7
0.053955078125	7.326839445515178e-6	5.152849495968518e-8	2.1981106722497954e-5	1.3050068524119662e-6
0.05419921875	6.346229107087325e-6	7.933578039407825e-8	2.7480531798536717e-5	1.7276057158912212e-6
0.054443359375	6.870039068728913e-6	7.134973783478592e-8	1.5458712983589808e-5	1.0126786666419154e-6
0.0546875	4.850069241427046e-6	9.877761697755535e-8	3.896495760753322e-6	4.235363982983686e-7
0.054931640625	3.6092680076184518e-6	1.2854467316502377e-7	3.5061744126088248e-6	1.5210973978545911e-7
0.05517578125	4.184166652415254e-6	8.101713915574569e-8	4.9685415426086305e-6	2.1931065750192448e-7
0.055419921875	2.762846359149929e-6	2.565334781213029e-8	4.149904780662456e-6	2.4175228489755235e-7
0.0556640625	5.517812042496424e-6	5.1066816946823835e-8	9.466769167212133e-7	2.0684006766181063e-7
0.055908203125	3.903772223121397e-6	9.94704821232621e-8	3.5350626254526693e-6	1.645842734239129e-7
0.05615234375	1.0611885389886167e-6	1.3137781706789924e-7	2.247598910055938e-6	2.1384361336042082e-7
0.056396484375	4.218485418604314e-6	1.2430285095007123e-7	2.532549555583132e-6	1.4791836496981957e-7
0.056640625	4.298585522504212e-6	1.206173395370054e-7	1.621559496687956e-6	2.03945743358102e-7
0.056884765625	4.359359016218686e-6	9.143860169239513e-8	2.5991804646217462e-6	1.65945079711052e-7
0.05712890625	4.238530547778354e-6	5.50045477735551e-8	1.7374316479981699e-6	1.9872466661631402e-7
0.057373046875	3.2487475569558606e-6	8.43598854862466e-8	3.0806434632231767e-6	2.354972362576635e-7
0.0576171875	4.1661439423879955e-6	1.0473837989637475e-7	2.9336241231799523e-6	1.7191557079126003e-7
0.057861328125	7.2618744148498794e-6	5.828070458402901e-8	2.661265371192312e-6	6.942263474399688e-8
0.05810546875	2.2275101900415086e-6	5.148671715860516e-8	1.748721223593312e-6	1.025710209837378e-7
0.058349609375	2.1644627733932517e-6	6.16280137490318e-8	2.643668496736096e-6	1.1204714127270822e-7
0.05859375	7.24381693980877e-6	8.36517267291169e-8	2.6705045656674273e-6	1.2460838721292553e-7
