turn	x1	x2	y1	y2
1	-4.1760665043914725e-6	2.7479424789250574e-7	-4.7806288439889255e-6	2.694893888458808e-7
2	-7.3924309100814205e-6	-3.076936880739929e-7	-6.391099359788171e-6	-3.399240912097436e-7
3	9.82686705765735e-6	-2.239222327025136e-7	1.0389045617143645e-5	-1.095030240808096e-7
4	-1.2967998497869996e-7	7.057137586841708e-7	-2.744479000699205e-6	6.744051003896909e-7
5	-9.703438120374705e-6	-3.142928451123615e-7	-7.956064494709572e-6	-5.452324742672107e-7
6	7.5422357090029445e-6	-7.006520685852075e-7	9.72267550390865e-6	-3.6849966484980496e-7
7	3.911060210924691e-6	1.0255973663271118e-6	-6.016886413281481e-7	1.0868006226211897e-6
8	-1.050404364901294e-5	1.6123395387649537e-8	-9.160564289990066e-6	-6.08418060396908e-7
9	4.11950192798485e-6	-1.2844796540533432e-6	8.638112256714984e-6	-7.549497676903344e-7
10	7.306276819994475e-6	1.0636731722939035e-6	1.5458621208832818e-6	1.4649279131861675e-6
11	-9.679395502234607e-6	6.527933866380534e-7	-9.948935236168494e-6	-5.179395981096719e-7
12	1.1379516755528937e-7	-1.7879610797617463e-6	7.189955533293101e-6	-1.2358684905104474e-6
13	9.530902268831357e-6	7.173288835890123e-7	3.5937511518884196e-6	1.766533219137037e-6
14	-7.380902355056331e-6	1.4699994663149208e-6	-1.0288193900263854e-5	-2.627636316314594e-7
15	-3.835030841206066e-6	-2.018253597340024e-6	5.451466967143063e-6	-1.7695210953975049e-6
16	1.0252818146406759e-5	-2.2284531430239242e-8	5.446278737068875e-6	1.947683484842133e-6
17	-4.00284358464796e-6	2.2751779665999307e-6	-1.0173352472803132e-5	1.5433485450412128e-7
18	-7.110945534011461e-6	-1.81982984326671e-6	3.508816290042954e-6	-2.313758706760609e-6
19	9.390783359067912e-6	-1.0584803104946866e-6	7.01947569404316e-6	1.9767156519255137e-6
20	-1.0201070152506062e-7	2.8496771911038487e-6	-9.616645616203918e-6	7.134711908362377e-7
21	-9.216129570387683e-6	-1.130530418873715e-6	1.4565692069311211e-6	-2.819846929825728e-6
22	7.118810033985108e-6	-2.2056508158458805e-6	8.246659670719403e-6	1.8278615550378214e-6
23	3.696677466176408e-6	2.9934830466833916e-6	-8.656249853851899e-6	1.3859954283951823e-6
24	-9.853915153526717e-6	1.4224914886757158e-9	-6.032976234074797e-7	-3.243070736070185e-6
25	3.836697725309826e-6	-3.2219957561020028e-6	9.080330160852502e-6	1.4877961273920697e-6
26	6.806931657763981e-6	2.56771911799202e-6	-7.343796461889769e-6	2.131525960462812e-6
27	-8.968817033749253e-6	1.4211195001737326e-6	-2.5714392033318845e-6	-3.533678765256746e-6
28	9.362367656082935e-8	-3.86477739691564e-6	9.489987564377912e-6	9.531194709523118e-7
29	8.76849142286038e-6	1.5509637175445664e-6	-5.75134469812927e-6	2.9024527858914563e-6
30	-6.757121339536452e-6	2.8847069096816176e-6	-4.3517040235238756e-6	-3.6487721877336255e-6
31	-3.506940758788702e-6	-3.926269283445728e-6	9.464097042264911e-6	2.4033939191788874e-7
32	9.318682040058721e-6	4.6168058903106825e-8	-3.961541504114984e-6	3.641096309000884e-6
33	-3.6203467767086796e-6	4.1028936253762344e-6	-5.875532168776198e-6	-3.552956396344417e-6
34	-6.418937963683823e-6	-3.28999540601689e-6	9.024305396066385e-6	-6.192411536439474e-7
35	8.437369502504104e-6	-1.7285971433481589e-6	-2.067675577479364e-6	4.292813566950692e-6
36	-8.352108266775342e-8	4.809968318562771e-6	-7.078703386145646e-6	-3.2285197589932727e-6
37	-8.22459768355475e-6	-1.976994906924048e-6	8.200164953883936e-6	-1.5842422806296052e-6
38	6.319744346266012e-6	-3.484185398531292e-6	-1.6528890264062407e-7	4.803592764536079e-6
39	3.2891333835596326e-6	4.803428625637128e-6	-7.91236706772643e-6	-2.6733124596145693e-6
40	-8.69318381888529e-6	-1.3439129989143945e-7	7.0445696575816e-6	-2.6023417010756566e-6
41	3.357150542628071e-6	-4.898011345669904e-6	1.6539413958928628e-6	5.120700903256238e-6
42	5.9827141596964065e-6	3.9872682336543255e-6	-8.34930437584483e-6	-1.8974259656599527e-6
43	-7.819454867282267e-6	1.9709856175639974e-6	5.6260872520209905e-6	-3.6106651664171778e-6
44	5.300595845299433e-8	-5.67855497839534e-6	3.305968251695147e-6	5.204854709643301e-6
45	7.616751700171999e-6	2.407034097777714e-6	-8.381375473050978e-6	-9.312122723386854e-7
46	-5.809799291330534e-6	3.999618970663085e-6	4.023826993826375e-6	-4.5492158681146035e-6
47	-3.0633764531588058e-6	-5.619357082814116e-6	4.717059314649189e-6	5.035343340557114e-6
48	7.996182124890116e-6	2.5900290029698274e-7	-8.022789987647466e-6	1.8311357496909402e-7
49	-3.042472486935707e-6	5.598653286291184e-6	2.3290685440250473e-6	-5.358447599858764e-6
50	-5.5183513056979825e-6	-4.645641071045225e-6	5.82576418066832e-6	4.601106318118304e-6
51	7.1327590836867206e-6	-2.1460476074842562e-6	-7.311063351251483e-6	1.3971589926483464e-6
52	8.081661319849776e-9	6.456500958581017e-6	6.315178689375593e-7	-5.982635397488447e-6
53	-6.96602101555203e-6	-2.8306269995497437e-6	6.588538304616145e-6	3.906182135333093e-6
54	5.238113122887932e-6	-4.4308455583835055e-6	-6.298638006364845e-6	2.649969735608123e-6
55	2.840948752515081e-6	6.362107788950728e-6	-9.836882030058705e-7	-6.3746189370511094e-6
56	-7.238526451389168e-6	-4.0767719657669487e-7	6.9829849541588815e-6	2.97494129282373e-6
57	2.680762623205031e-6	-6.205508061600645e-6	-5.051524160545793e-6	3.875576842653621e-6
58	5.023726711268068e-6	5.250784658257355e-6	-2.4402956934217315e-6	-6.502246661942044e-6
59	-6.377980036876339e-6	2.270082614308081e-6	7.008021065887418e-6	1.837168088856342e-6
60	-9.01135814653494e-8	-7.1374367623308e-6	-3.651186121997318e-6	5.0152717055646925e-6
61	6.258804763761118e-6	3.2264784234707717e-6	-3.6668053581188357e-6	-6.343379629295086e-6
62	-4.60640646543651e-6	4.787043542730976e-6	6.6850194935610744e-6	5.355745204128893e-7
63	-2.6119570685426574e-6	-7.0146934882616815e-6	-2.180970480515338e-6	6.001536255675825e-6
64	6.4187439823121585e-6	5.579791807429348e-7	-4.610762012369138e-6	-5.88649318806392e-6
65	-2.2764603344043384e-6	6.717391876217173e-6	6.055167215494626e-6	-8.761084022791363e-7
66	-4.503865586212296e-6	-5.784441802030917e-6	-7.235971031865104e-7	6.7805587349949795e-6
67	5.563951958572604e-6	-2.3587331707624574e-6	-5.239189064613901e-6	-5.136934849287776e-6
