turn	ele_ex	ele_ey	ele_ez	pro_ex	pro_ey	pro_ez
0.0	2.0428842304874772e-8	1.6115669894774362e-9	3.849936673285857e-6	1.1281162183209662e-8	1.0034722142894757e-9	3.959845975238462e-5
1.0	2.1009612917075855e-8	1.6257490123403014e-9	3.849936165108648e-6	1.128496354698362e-8	1.0060563314940287e-9	3.9598459943755685e-5
2.0	2.110064607812746e-8	1.623648942216165e-9	3.849937764443694e-6	1.1297515921923923e-8	1.0056270079418908e-9	3.959845977548015e-5
3.0	2.0949053202318404e-8	1.6331637734786597e-9	3.8499371232420535e-6	1.1319112279649105e-8	1.0083333879059257e-9	3.9598459332017066e-5
4.0	2.0791405678301702e-8	1.6441081918405224e-9	3.849937086080543e-6	1.1330573448373374e-8	1.0085678554317165e-9	3.9598459787956246e-5
5.0	2.1438656378299744e-8	1.6365566067037659e-9	3.8499369253117625e-6	1.1341651693894374e-8	1.008788202451905e-9	3.9598459289285955e-5
6.0	2.2005183499481657e-8	1.643575152026235e-9	3.849937272602589e-6	1.1354328216832092e-8	1.0103001206047435e-9	3.959845958675872e-5
7.0	2.1594843205383208e-8	1.6380279155585486e-9	3.849937112779654e-6	1.1360511691326179e-8	1.0093861403095125e-9	3.959845930340941e-5
8.0	2.1413815378513646e-8	1.6392395424173247e-9	3.849937038568729e-6	1.1355834089613025e-8	1.0112019308932927e-9	3.959845970726119e-5
9.0	2.1821134958656776e-8	1.6486779356196302e-9	3.849937294377703e-6	1.1349946209459345e-8	1.0104431629886764e-9	3.9598460061752437e-5
10.0	2.2526089925534592e-8	1.6438626202353683e-9	3.8499369941222314e-6	1.1333426291747077e-8	1.0120339926190448e-9	3.959845951523393e-5
11.0	2.2346706432927765e-8	1.649027374829468e-9	3.849937122389045e-6	1.131449081245403e-8	1.0119152425080197e-9	3.959846013454873e-5
12.0	2.1867533349115466e-8	1.6517512286982544e-9	3.849937108557946e-6	1.1304232515673704e-8	1.0123856339129967e-9	3.959845933663489e-5
13.0	2.1992568055419534e-8	1.6482409651101543e-9	3.84993781060027e-6	1.1295947523907085e-8	1.0127405137238128e-9	3.959845996267451e-5
14.0	2.2416599906440856e-8	1.6531974461446132e-9	3.849937251598369e-6	1.1290326068467819e-8	1.012290242809602e-9	3.959845955097946e-5
15.0	2.244993365856138e-8	1.651695037268464e-9	3.849936670997438e-6	1.1291088452567682e-8	1.0126683308917135e-9	3.959845952339777e-5
16.0	2.220895184948993e-8	1.6473325463754473e-9	3.849936763852428e-6	1.1300733335281788e-8	1.0113516965074085e-9	3.9598459697657276e-5
17.0	2.2146610393882342e-8	1.6478251634317842e-9	3.849936981520911e-6	1.1310080517125204e-8	1.0113960329428023e-9	3.9598458927786516e-5
18.0	2.221983683975695e-8	1.64865736583656e-9	3.849937048688711e-6	1.1322658750235372e-8	1.0098298675154241e-9	3.959845980797253e-5
19.0	2.222700403462486e-8	1.649530782804013e-9	3.8499373661273425e-6	1.1332574174126066e-8	1.0094430459814905e-9	3.9598458760114243e-5
20.0	2.225592216412963e-8	1.6500647121963197e-9	3.849937645507226e-6	1.1342077196403235e-8	1.0085749882792921e-9	3.959845989669854e-5
21.0	2.2308738887903767e-8	1.6507519778171372e-9	3.8499366096133276e-6	1.134254704498423e-8	1.0083332218821366e-9	3.959845906028603e-5
22.0	2.2258103266332735e-8	1.6511466435044116e-9	3.849936657278238e-6	1.1347437334201403e-8	1.007883244882945e-9	3.9598459944308134e-5
23.0	2.218103517548518e-8	1.6504616233174483e-9	3.849936601542972e-6	1.1339537103333284e-8	1.0076584476712446e-9	3.959845953169329e-5
24.0	2.2173918994422134e-8	1.6520369885239397e-9	3.849937416691595e-6	1.133359781647849e-8	1.0076496685180825e-9	3.959845967965118e-5
25.0	2.2328158945711866e-8	1.6512381474494504e-9	3.84993688843597e-6	1.1325119037821216e-8	1.0075404812346933e-9	3.959845988586907e-5
26.0	2.2330240429817988e-8	1.649913443642172e-9	3.849937167131169e-6	1.1317803052114267e-8	1.0079280554895497e-9	3.959845957684174e-5
27.0	2.2265115429806446e-8	1.6519158216551049e-9	3.849937098855114e-6	1.1313205432764089e-8	1.0077895565805613e-9	3.959846016071393e-5
28.0	2.2227778899177134e-8	1.6510366620260686e-9	3.849936872549355e-6	1.1311592517700454e-8	1.0084517379985847e-9	3.959845977801189e-5
29.0	2.226880839861231e-8	1.6517075796290428e-9	3.849936407324363e-6	1.1314311584013738e-8	1.008183443602632e-9	3.959846039423054e-5
30.0	2.2291291037449485e-8	1.6534727803402999e-9	3.84993711805755e-6	1.1316488941748107e-8	1.0090300708156167e-9	3.959846017031081e-5
31.0	2.227305093953292e-8	1.6525723343894243e-9	3.849937300302958e-6	1.1322953855659703e-8	1.0089036808642285e-9	3.959846046358898e-5
32.0	2.2297852018412152e-8	1.651962565959583e-9	3.849936967422591e-6	1.1325753129693263e-8	1.009743562374399e-9	3.959846061034798e-5
33.0	2.229573883836952e-8	1.6531062740183876e-9	3.849937337585284e-6	1.1330646080604238e-8	1.0100224522370398e-9	3.95984603348802e-5
34.0	2.2267061191696923e-8	1.652554157916608e-9	3.849937438884326e-6	1.1328995231916253e-8	1.0104454713191554e-9	3.959846040131082e-5
35.0	2.224377582458228e-8	1.651288028791973e-9	3.849936749157747e-6	1.1331569404642422e-8	1.0112387115533e-9	3.959845987656392e-5
36.0	2.2303629311544402e-8	1.6529867555954818e-9	3.849935908345766e-6	1.1325115043439927e-8	1.0107010030492784e-9	3.959845976562885e-5
37.0	2.2292300787356556e-8	1.6519489587178148e-9	3.849936840365002e-6	1.1324856986275988e-8	1.011611425281118e-9	3.9598459490700855e-5
38.0	2.2304023630855604e-8	1.6543863467782645e-9	3.849937246216795e-6	1.1319108189400976e-8	1.0105197893758995e-9	3.959845932627755e-5
39.0	2.2270481796222595e-8	1.654152524794022e-9	3.849937354292649e-6	1.131960428607566e-8	1.0111562341812257e-9	3.959845950928036e-5
40.0	2.2291534899428522e-8	1.653557823004351e-9	3.849936992470465e-6	1.131800657382968e-8	1.0103513473464372e-9	3.959845927115609e-5
41.0	2.2275641334602927e-8	1.654154130351147e-9	3.849937224348506e-6	1.1321081031311983e-8	1.0104837855150482e-9	3.9598459537164366e-5
42.0	2.2295343871614623e-8	1.6534122825330297e-9	3.849936079276519e-6	1.1324063064525208e-8	1.0104755356732114e-9	3.9598459218589346e-5
43.0	2.2307683639671564e-8	1.6536236424737089e-9	3.849935511528086e-6	1.132671069958606e-8	1.0097858453236907e-9	3.959845935394636e-5
44.0	2.229872879409251e-8	1.6531401436801366e-9	3.849936802997934e-6	1.1331170687254836e-8	1.0102119177834331e-9	3.959845899449306e-5
45.0	2.2296068536806556e-8	1.6563143124915354e-9	3.849937363784977e-6	1.1330806302241359e-8	1.0088242837186013e-9	3.959845898714831e-5
46.0	2.2256201484656717e-8	1.6560423575505095e-9	3.849937477062238e-6	1.1333281219773931e-8	1.0093423297977268e-9	3.959845863841406e-5
47.0	2.2303963654328495e-8	1.6552339216933797e-9	3.849936591490515e-6	1.132911837636176e-8	1.0082578562341064e-9	3.959845864244637e-5
48.0	2.2304817322564137e-8	1.6560232686818485e-9	3.849937263586942e-6	1.132879382144588e-8	1.0087313023356858e-9	3.959845847341024e-5
49.0	2.231738224756836e-8	1.6560092008255996e-9	3.849936533849104e-6	1.1322905494911482e-8	1.0085175217910252e-9	3.959845855394555e-5
50.0	2.229674374693022e-8	1.653145094775224e-9	3.849936040755854e-6	1.1322442357875815e-8	1.0085040751552647e-9	3.9598458498180086e-5
51.0	2.2268682127827582e-8	1.6554859976818268e-9	3.849936386793568e-6	1.1317726542320143e-8	1.0089293636875842e-9	3.959845855233149e-5
52.0	2.229442706797971e-8	1.6552829642810857e-9	3.849937679577083e-6	1.1320705978198776e-8	1.008230806555074e-9	3.959845859697532e-5
53.0	2.2312294100907213e-8	1.6570872535060615e-9	3.849937274442975e-6	1.131851814424131e-8	1.0090795718690307e-9	3.959845862609337e-5
54.0	2.23103957031837e-8	1.6581195521879305e-9	3.849937023546525e-6	1.1324807534125404e-8	1.0085060272691674e-9	3.959845884597819e-5
55.0	2.2310179758628876e-8	1.6578185302273938e-9	3.849936895256543e-6	1.1325991036285585e-8	1.0096146514011737e-9	3.959845883916962e-5
56.0	2.2274361724629024e-8	1.6584141120507927e-9	3.849936470579072e-6	1.1331319230934115e-8	1.0096723607831736e-9	3.959845918509804e-5
57.0	2.2312549599895006e-8	1.656871842690586e-9	3.8499358866988625e-6	1.1334343477113262e-8	1.0104244520025686e-9	3.959845906336452e-5
58.0	2.230245234245004e-8	1.656114610050701e-9	3.8499364621786415e-6	1.1333690780815584e-8	1.0108519506651102e-9	3.959845934030102e-5
59.0	2.2312343149601068e-8	1.6549288913948093e-9	3.849937161005824e-6	1.1334066872227989e-8	1.0108835983679123e-9	3.9598459201304e-5
60.0	2.2320322875709377e-8	1.656164887409678e-9	3.849937421521549e-6	1.1328557225082094e-8	1.0114151808866175e-9	3.959845948552559e-5
61.0	2.2291142348770842e-8	1.6568909579017664e-9	3.849936691115593e-6	1.1325732577269271e-8	1.0110837799521491e-9	3.959845938409928e-5
62.0	2.2311512962511975e-8	1.6582178767285178e-9	3.849936064884384e-6	1.1319889031871096e-8	1.0114778852346454e-9	3.959845945131314e-5
63.0	2.2299631991237123e-8	1.6603006499327952e-9	3.849936093151448e-6	1.1317369655521665e-8	1.0108784959880874e-9	3.959845953045545e-5
64.0	2.2316321493371197e-8	1.6583482460359466e-9	3.849936620952633e-6	1.1314463184817816e-8	1.011157705829532e-9	3.9598459331102325e-5
65.0	2.232121789137179e-8	1.6588172074264528e-9	3.8499367661185956e-6	1.131680638671269e-8	1.0107877562453878e-9	3.95984596239449e-5
66.0	2.2303439339275013e-8	1.6580126394687535e-9	3.849937248449266e-6	1.1316263328591145e-8	1.0108053280716245e-9	3.959845943907515e-5
67.0	2.2300298350131177e-8	1.657095943633946e-9	3.849937067424365e-6	1.1324233382229993e-8	1.0106295635705439e-9	3.959845985682827e-5
68.0	2.230015602736601e-8	1.657216179733422e-9	3.849936408345827e-6	1.1326099221548455e-8	1.0102834427235538e-9	3.95984599260428e-5
69.0	2.231107001508415e-8	1.6587960202186091e-9	3.849936268936045e-6	1.1333874440743349e-8	1.0097796969616766e-9	3.9598459981541845e-5
70.0	2.232601539550559e-8	1.6605126048964182e-9	3.8499364732721574e-6	1.1336401037459043e-8	1.0090639410296968e-9	3.959846017215266e-5
71.0	2.229324149801208e-8	1.659698694592358e-9	3.8499373166903696e-6	1.1338187667745484e-8	1.008588647149205e-9	3.9598459836456e-5
72.0	2.228304081815986e-8	1.6617477189307245e-9	3.849937112233731e-6	1.133793057346032e-8	1.0080130279634954e-9	3.959846008295728e-5
73.0	2.2283191388125746e-8	1.65956273208391e-9	3.849937008004451e-6	1.1334694821932733e-8	1.008219779365299e-9	3.959845974039302e-5
74.0	2.234763817692408e-8	1.6587483875642986e-9	3.849936649523872e-6	1.1331063498558406e-8	1.007825195139296e-9	3.959845989183487e-5
75.0	2.2324009531297636e-8	1.6588184276627727e-9	3.849936973656521e-6	1.1326428995198903e-8	1.0083032156019864e-9	3.959845973127695e-5
